seed,history_length,representation,split,horizon,signal,status,n_origins,n_forecast_samples,trajectory_rmse,endpoint_mae,mean_predicted_events,preprojection_invalid_state_rate,duration_clip_rate,zero_duration_displacement_projection_rate,postprojection_valid_rate,rollout_completion_rate,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,mean_input_raw_span,n_predictive_parameters,rollout_runtime_median_s,candidate_rmse_ratio_vs_control
228973438714350052,8,raw_matched,test,64,piecewise_linear,ok,11,704,0.36221830477911,0.641227077536149,28.181818181818183,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,1.0,56.0,56.0,448.0,56.0,171,0.002111,0.14233863205011663
228973438714350052,8,vectorchain_absolute,test,64,piecewise_linear,ok,11,704,0.05155736087851186,0.07588917808864182,19.0,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,96.18181818181819,123,0.0028228,1.0000057630424408
228973438714350052,8,vectorchain_cartesian,test,64,piecewise_linear,ok,11,704,0.053633305988161545,0.07950264551118856,19.0,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,96.18181818181819,75,0.0028546,0.9612992720819976
228973438714350052,8,vectorchain_relational,test,64,piecewise_linear,ok,11,704,0.05155765800577074,0.07589596513277887,19.0,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,96.18181818181819,171,0.0028187,1.0
228973438714350052,8,fixed_relational,test,64,ramp,ok,11,704,0.3446165049179658,0.6574588808472056,17.09090909090909,0.0,0.18181818181818182,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0030166,0.2193764824717479
228973438714350052,8,persistence,test,64,ramp,ok,11,704,0.02674277349832364,0.02998232743256205,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.4e-06,2.8269602124607665
228973438714350052,8,raw_ar,test,64,ramp,ok,11,704,0.03308141487395779,0.03713020846127119,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0110298,2.2852939313102127
228973438714350052,8,raw_matched,test,64,ramp,ok,11,704,1.2859164134905998,2.350518491692653,56.18181818181818,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0089116,0.05879134588957776
228973438714350052,8,vectorchain_absolute,test,64,ramp,ok,11,704,0.07562160839494453,0.08285421701777872,19.09090909090909,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,108.0909090909091,123,0.0028278,0.999724262088893
228973438714350052,8,vectorchain_cartesian,test,64,ramp,ok,11,704,0.06601583511291872,0.08106409749433548,18.90909090909091,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,108.0909090909091,75,0.0028586,1.1451912487556601
228973438714350052,8,vectorchain_relational,test,64,ramp,ok,11,704,0.07560075665061115,0.08283533888593743,19.09090909090909,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,108.0909090909091,171,0.0030529,1.0
228973438714350052,8,fixed_relational,test,64,regime_change,ok,14,896,0.4505708785534921,0.5101840090095051,9.428571428571429,0.0,0.35714285714285715,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0014461,1.1221569313499444
228973438714350052,8,persistence,test,64,regime_change,ok,14,896,0.6803189292383993,1.0603069118602517,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.7e-06,0.7431973633296589
228973438714350052,8,raw_ar,test,64,regime_change,ok,14,896,0.3594583700170183,0.6320484055843545,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.00963625,1.4065919077341207
228973438714350052,8,raw_matched,test,64,regime_change,ok,14,896,5.981232406585908,8.303715595891637,41.357142857142854,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0016164999999999999,0.0845329524190548
228973438714350052,8,vectorchain_absolute,test,64,regime_change,ok,14,896,0.5056294505734062,0.8507624805011991,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,95.28571428571429,123,0.00266515,0.9999639733402585
228973438714350052,8,vectorchain_cartesian,test,64,regime_change,ok,14,896,0.4997134923439281,0.8360592026435747,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,95.28571428571429,75,0.0026847,1.0118022470468897
228973438714350052,8,vectorchain_relational,test,64,regime_change,ok,14,896,0.5056112344332352,0.8507580446762363,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,95.28571428571429,171,0.0026703,1.0
228973438714350052,8,fixed_relational,test,64,second_order_response,ok,17,1088,0.15136958905944578,0.2801557113556476,15.882352941176471,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0024501,0.4589985027982583
228973438714350052,8,persistence,test,64,second_order_response,ok,17,1088,0.02975440007259963,0.034655172335138575,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.8e-06,2.3350635394411747
228973438714350052,8,raw_ar,test,64,second_order_response,ok,17,1088,0.03272155662365942,0.043874693786014426,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0096544,2.1233224185073354
228973438714350052,8,raw_matched,test,64,second_order_response,ok,17,1088,0.8450336016884509,1.6598319468564702,48.35294117647059,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0069792,0.08221970654024799
228973438714350052,8,vectorchain_absolute,test,64,second_order_response,ok,17,1088,0.06948964706656315,0.08572100175561728,18.88235294117647,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,72.76470588235294,123,0.0027291,0.9998383598195693
228973438714350052,8,vectorchain_cartesian,test,64,second_order_response,ok,17,1088,0.07058722218093062,0.08857220357387108,19.0,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,72.76470588235294,75,0.0027745,0.9842916692398623
228973438714350052,8,vectorchain_relational,test,64,second_order_response,ok,17,1088,0.06947841474747324,0.08571711175484795,18.88235294117647,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,72.76470588235294,171,0.0028102,1.0
228973438714350052,8,fixed_relational,test,64,sine,ok,14,896,0.41180620128166334,0.6166030029865802,13.571428571428571,0.14285714285714285,0.21428571428571427,0.21428571428571427,1.0,1.0,8.0,56.0,448.0,73.0,171,0.00199205,0.3245752821398924
228973438714350052,8,persistence,test,64,sine,ok,14,896,0.2167588819114555,0.3179727029718902,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,5.9e-06,0.6166396172063354
228973438714350052,8,raw_ar,test,64,sine,ok,14,896,0.06206479584324698,0.11051345632573131,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.009461549999999999,2.153589843516684
228973438714350052,8,raw_matched,test,64,sine,ok,14,896,0.6739174614113762,0.876185435474443,14.071428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0016462,0.1983360301839137
228973438714350052,8,vectorchain_absolute,test,64,sine,ok,14,896,0.13365701446663666,0.1719383327036102,19.142857142857142,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,86.78571428571429,123,0.00272075,1.0000381536377785
228973438714350052,8,vectorchain_cartesian,test,64,sine,ok,14,896,0.14150885832406523,0.17843116557869845,18.928571428571427,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,86.78571428571429,75,0.0027230500000000003,0.9445494476526519
228973438714350052,8,vectorchain_relational,test,64,sine,ok,14,896,0.1336621139679532,0.17196272875271976,19.142857142857142,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,86.78571428571429,171,0.0027619999999999997,1.0
228973438714350052,8,fixed_relational,test,128,chirp,ok,14,1792,0.8455666188207173,1.1987283959641388,9.642857142857142,0.0,0.2857142857142857,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0015753,1.0337287503214982
228973438714350052,8,persistence,test,128,chirp,ok,14,1792,1.0058112971805544,1.2774967146566325,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.5999999999999995e-06,0.8690362960103105
228973438714350052,8,raw_ar,test,128,chirp,ok,14,1792,0.8047184929719989,1.3144696704985765,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0097266,1.0862016118940234
228973438714350052,8,raw_matched,test,128,chirp,ok,14,1792,66.02355340145422,137.5085610957834,65.42857142857143,0.6428571428571429,0.6428571428571429,0.7142857142857143,1.0,1.0,56.0,56.0,448.0,56.0,171,0.00937345,0.013239010612958953
228973438714350052,8,vectorchain_absolute,test,128,chirp,ok,14,1792,0.8740749985403852,1.2909701110943403,18.571428571428573,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,105.5,123,0.0027302,1.000013186107312
228973438714350052,8,vectorchain_cartesian,test,128,chirp,ok,14,1792,0.8622085066254354,1.285856091665776,18.5,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,105.5,75,0.0027364,1.0137762704385371
228973438714350052,8,vectorchain_relational,test,128,chirp,ok,14,1792,0.8740865241871146,1.2909608678646507,18.571428571428573,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,105.5,171,0.0027709,1.0
228973438714350052,8,fixed_relational,test,128,first_order_response,ok,10,1280,1.0694564180897677,1.6346658713222808,16.0,0.0,0.3,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0024709,0.06645411708188904
228973438714350052,8,persistence,test,128,first_order_response,ok,10,1280,0.021081962623957885,0.019063433779038665,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.2e-06,3.3711179214856517
228973438714350052,8,raw_ar,test,128,first_order_response,ok,10,1280,0.04330986388837284,0.04969768856856567,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0093823,1.6409606413192819
228973438714350052,8,raw_matched,test,128,first_order_response,ok,10,1280,12.438723886987056,19.772076782845012,32.7,0.6,0.5,0.6,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0025453000000000003,0.005713591094024182
228973438714350052,8,vectorchain_absolute,test,128,first_order_response,ok,10,1280,0.07108804333572517,0.07789708807800393,19.1,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,104.7,123,0.0026593,0.999743116941286
228973438714350052,8,vectorchain_cartesian,test,128,first_order_response,ok,10,1280,0.06354575214523234,0.07020374237358593,19.0,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,104.7,75,0.0027327000000000002,1.118403349122169
228973438714350052,8,vectorchain_relational,test,128,first_order_response,ok,10,1280,0.0710697820217151,0.07786380469518159,19.1,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,104.7,171,0.00271785,1.0
228973438714350052,8,fixed_relational,test,128,piecewise_linear,ok,11,1408,0.6513856252142867,1.212166811478729,15.090909090909092,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0023515,0.1533552301949911
228973438714350052,8,persistence,test,128,piecewise_linear,ok,11,1408,0.10525928860945853,0.1753486799827778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.8e-06,0.9490221131084936
228973438714350052,8,raw_ar,test,128,piecewise_linear,ok,11,1408,0.07120516859138766,0.10854547143267385,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0098132,1.4028952459011148
228973438714350052,8,raw_matched,test,128,piecewise_linear,ok,11,1408,10.23283858223667,14.994660802476636,28.181818181818183,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,1.0,56.0,56.0,448.0,56.0,171,0.002111,0.009762041265250826
228973438714350052,8,vectorchain_absolute,test,128,piecewise_linear,ok,11,1408,0.09990164302362707,0.15996984610674037,19.0,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,96.18181818181819,123,0.0028228,0.9999174135386343
228973438714350052,8,vectorchain_cartesian,test,128,piecewise_linear,ok,11,1408,0.1001327915703892,0.1544616369352239,19.0,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,96.18181818181819,75,0.0028546,0.9976091841025345
228973438714350052,8,vectorchain_relational,test,128,piecewise_linear,ok,11,1408,0.09989339250044513,0.15994765991849313,19.0,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,96.18181818181819,171,0.0028187,1.0
228973438714350052,8,fixed_relational,test,128,ramp,ok,11,1408,1.2275229482916332,1.8902234311336576,17.09090909090909,0.0,0.18181818181818182,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0030166,0.07937067337375507
228973438714350052,8,persistence,test,128,ramp,ok,11,1408,0.039847864947836036,0.05568374617990368,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.4e-06,2.4450324531863035
228973438714350052,8,raw_ar,test,128,ramp,ok,11,1408,0.052503408869055704,0.06647718880953894,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0110298,1.8556761377272526
228973438714350052,8,raw_matched,test,128,ramp,ok,11,1408,24.173859532721107,51.77849363921946,56.18181818181818,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0089116,0.004030358613433915
228973438714350052,8,vectorchain_absolute,test,128,ramp,ok,11,1408,0.09745534831981784,0.09337711246713708,19.09090909090909,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,108.0909090909091,123,0.0028278,0.9997329512169166
228973438714350052,8,vectorchain_cartesian,test,128,ramp,ok,11,1408,0.09253613146897684,0.10153986647697551,18.90909090909091,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,108.0909090909091,75,0.0028586,1.0528787127902326
228973438714350052,8,vectorchain_relational,test,128,ramp,ok,11,1408,0.09742932298764406,0.09335890060151723,19.09090909090909,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,108.0909090909091,171,0.0030529,1.0
228973438714350052,8,fixed_relational,test,128,regime_change,ok,14,1792,0.6711244008975991,0.8456771545391922,9.428571428571429,0.0,0.35714285714285715,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0014461,1.4748811640203954
228973438714350052,8,persistence,test,128,regime_change,ok,14,1792,1.1021684794448572,1.3510416622383636,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.7e-06,0.8980738934730746
228973438714350052,8,raw_ar,test,128,regime_change,ok,14,1792,0.8688881906688765,1.2323413069293612,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.00963625,1.1391899996205082
228973438714350052,8,raw_matched,test,128,regime_change,ok,14,1792,61.83124503405187,97.48924728503447,41.357142857142854,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0016164999999999999,0.016008552586208157
228973438714350052,8,vectorchain_absolute,test,128,regime_change,ok,14,1792,0.9898567020298301,1.2923986762396076,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,95.28571428571429,123,0.00266515,0.9999717490103048
228973438714350052,8,vectorchain_cartesian,test,128,regime_change,ok,14,1792,0.9778080553723054,1.2560609080829206,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,95.28571428571429,75,0.0026847,1.0122934988722905
228973438714350052,8,vectorchain_relational,test,128,regime_change,ok,14,1792,0.9898287375983413,1.2924038145680208,18.214285714285715,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,95.28571428571429,171,0.0026703,1.0
228973438714350052,8,fixed_relational,test,128,second_order_response,ok,17,2176,0.6917308245654111,1.2178468932536652,15.882352941176471,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0024501,0.14058220255940393
228973438714350052,8,persistence,test,128,second_order_response,ok,17,2176,0.04547404892341968,0.06050677176539046,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.8e-06,2.138473375427887
228973438714350052,8,raw_ar,test,128,second_order_response,ok,17,2176,0.05387318538108832,0.06802883874823192,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0096544,1.8050731956491124
228973438714350052,8,raw_matched,test,128,second_order_response,ok,17,2176,15.959549648371736,34.377892574131664,48.35294117647059,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0069792,0.006093219736031806
228973438714350052,8,vectorchain_absolute,test,128,second_order_response,ok,17,2176,0.0972616897355085,0.11251783103674215,18.88235294117647,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,72.76470588235294,123,0.0027291,0.9998288448420377
228973438714350052,8,vectorchain_cartesian,test,128,second_order_response,ok,17,2176,0.10135371496648496,0.11596328642077554,19.0,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,72.76470588235294,75,0.0027745,0.9594620476200063
228973438714350052,8,vectorchain_relational,test,128,second_order_response,ok,17,2176,0.09724504289563814,0.11249931454250905,18.88235294117647,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,72.76470588235294,171,0.0028102,1.0
228973438714350052,8,fixed_relational,test,128,sine,ok,14,1792,1.0411837834659716,1.4435137064487062,13.571428571428571,0.14285714285714285,0.21428571428571427,0.21428571428571427,1.0,1.0,8.0,56.0,448.0,73.0,171,0.00199205,0.24470636233695053
228973438714350052,8,persistence,test,128,sine,ok,14,1792,0.4180250126173023,0.6027712901721903,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,5.9e-06,0.6094953375659211
228973438714350052,8,raw_ar,test,128,sine,ok,14,1792,0.20812106818373935,0.39216052411078817,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.009461549999999999,1.224211937790196
228973438714350052,8,raw_matched,test,128,sine,ok,14,1792,2.2110635819169295,2.4036771612600143,14.071428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0016462,0.11523155564585362
228973438714350052,8,vectorchain_absolute,test,128,sine,ok,14,1792,0.25477935044686184,0.42872689383083806,19.142857142857142,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,86.78571428571429,123,0.00272075,1.0000194118138326
228973438714350052,8,vectorchain_cartesian,test,128,sine,ok,14,1792,0.25639803319748083,0.431404676741717,18.928571428571427,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,86.78571428571429,75,0.0027230500000000003,0.9937061255846029
228973438714350052,8,vectorchain_relational,test,128,sine,ok,14,1792,0.2547842961761811,0.42872732197299024,19.142857142857142,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,86.78571428571429,171,0.0027619999999999997,1.0
228973438714350052,8,fixed_relational,validation,16,chirp,ok,16,256,0.13259989509601341,0.18796961972715348,10.4375,0.0,0.125,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.00152585,0.5777825997230429
228973438714350052,8,persistence,validation,16,chirp,ok,16,256,0.12002450550573675,0.17408549469531603,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.2499999999999995e-06,0.6383189148645608
228973438714350052,8,raw_ar,validation,16,chirp,ok,16,256,0.027879687329457236,0.04066377121913402,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0079894,2.748019057969432
228973438714350052,8,raw_matched,validation,16,chirp,ok,16,256,0.33070117442343683,0.3007969684977675,54.125,0.6875,0.75,0.6875,1.0,1.0,56.0,56.0,448.0,56.0,171,0.00407215,0.2316711219582163
228973438714350052,8,vectorchain_absolute,validation,16,chirp,ok,16,256,0.0766261726994136,0.09878400096367944,18.5625,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,88.5,123,0.00233185,0.9998399947771852
228973438714350052,8,vectorchain_cartesian,validation,16,chirp,ok,16,256,0.07956374521655246,0.10538377001967747,18.625,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,88.5,75,0.0023659500000000003,0.9629249088646297
228973438714350052,8,vectorchain_relational,validation,16,chirp,ok,16,256,0.07661391211157739,0.09876290022299801,18.5625,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,88.5,171,0.0023882499999999997,1.0
228973438714350052,8,fixed_relational,validation,16,first_order_response,ok,13,208,0.020947351300931165,0.02319367868464726,16.846153846153847,0.0,0.07692307692307693,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0023987,1.2646886770410752
228973438714350052,8,persistence,validation,16,first_order_response,ok,13,208,0.021266726147662302,0.016586578803338272,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.4e-06,1.2456961085757594
228973438714350052,8,raw_ar,validation,16,first_order_response,ok,13,208,0.016065155176541515,0.015051781474452092,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0083124,1.6490272090849742
228973438714350052,8,raw_matched,validation,16,first_order_response,ok,13,208,0.024470112797732556,0.033205264846101284,46.15384615384615,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0068389,1.08262181802219
228973438714350052,8,vectorchain_absolute,validation,16,first_order_response,ok,13,208,0.02648922251400861,0.03169521227824504,19.0,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,129.84615384615384,123,0.0025775,1.0001002479510022
228973438714350052,8,vectorchain_cartesian,validation,16,first_order_response,ok,13,208,0.022263145519478934,0.023710583843829163,18.923076923076923,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,129.84615384615384,75,0.0025486,1.1899431722759237
228973438714350052,8,vectorchain_relational,validation,16,first_order_response,ok,13,208,0.02649187800428928,0.031690879060223824,19.0,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,129.84615384615384,171,0.0025997,1.0
228973438714350052,8,fixed_relational,validation,16,piecewise_linear,ok,18,288,0.033152558946498406,0.04670988806988045,14.333333333333334,0.0,0.3888888888888889,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0020036999999999998,0.7253658928740091
228973438714350052,8,persistence,validation,16,piecewise_linear,ok,18,288,0.03383096146029083,0.04345484828374952,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.9e-06,0.7108203398094707
228973438714350052,8,raw_ar,validation,16,piecewise_linear,ok,18,288,0.015747402477180483,0.015293059133895861,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.008464099999999999,1.527092201785821
228973438714350052,8,raw_matched,validation,16,piecewise_linear,ok,18,288,0.033774103442911825,0.0432315082624511,38.611111111111114,0.5,0.5,0.5555555555555556,1.0,1.0,56.0,56.0,448.0,56.0,171,0.00241305,0.7120169914186705
228973438714350052,8,vectorchain_absolute,validation,16,piecewise_linear,ok,18,288,0.024175108201608588,0.030523837330957412,18.555555555555557,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,114.11111111111111,123,0.0025188,0.9947312467327416
228973438714350052,8,vectorchain_cartesian,validation,16,piecewise_linear,ok,18,288,0.025766331300368973,0.03250392698262725,18.666666666666668,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,114.11111111111111,75,0.0025026,0.9333007187150727
228973438714350052,8,vectorchain_relational,validation,16,piecewise_linear,ok,18,288,0.024047735521285037,0.03025398729216993,18.5,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,114.11111111111111,171,0.00252155,1.0
228973438714350052,8,fixed_relational,validation,16,ramp,ok,22,352,0.021128679776783493,0.02627976221584473,16.636363636363637,0.0,0.09090909090909091,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0023144999999999997,1.1418968601174746
228973438714350052,8,persistence,validation,16,ramp,ok,22,352,0.01829050233348695,0.016798002962926176,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.35e-06,1.3190875053969644
228973438714350052,8,raw_ar,validation,16,ramp,ok,22,352,0.014605684890267047,0.01613320386326881,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0078095,1.6518755044218627
228973438714350052,8,raw_matched,validation,16,ramp,ok,22,352,0.0340225171287043,0.04207184567229369,26.90909090909091,0.4090909090909091,0.4090909090909091,0.4090909090909091,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0018322,0.7091413314384446
228973438714350052,8,vectorchain_absolute,validation,16,ramp,ok,22,352,0.024140690074202886,0.030195399073198445,18.818181818181817,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,70.81818181818181,123,0.00243965,0.9994235053503668
228973438714350052,8,vectorchain_cartesian,validation,16,ramp,ok,22,352,0.020680539769590577,0.02455633546029461,18.90909090909091,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,70.81818181818181,75,0.002471,1.1666413625728254
228973438714350052,8,vectorchain_relational,validation,16,ramp,ok,22,352,0.024126773095536656,0.030173622293951798,18.818181818181817,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,70.81818181818181,171,0.00247265,1.0
228973438714350052,8,fixed_relational,validation,16,regime_change,ok,19,304,0.19752379541074144,0.22801920516605123,10.210526315789474,0.0,0.3684210526315789,0.0,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0014078,0.6745812948774251
228973438714350052,8,persistence,validation,16,regime_change,ok,19,304,0.14867126957595508,0.2237139427762326,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7.9e-06,0.8962448363919244
228973438714350052,8,raw_ar,validation,16,regime_change,ok,19,304,0.054752379196123586,0.0879154781906328,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0081867,2.4336085414661803
228973438714350052,8,raw_matched,validation,16,regime_change,ok,19,304,0.5823773621365441,0.8041936936307532,68.6842105263158,0.7368421052631579,0.7368421052631579,0.7894736842105263,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0083624,0.22879642365982067
228973438714350052,8,vectorchain_absolute,validation,16,regime_change,ok,19,304,0.13327407189913867,0.1794574214204797,18.57894736842105,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,85.57894736842105,123,0.0024987,0.9997882992433932
228973438714350052,8,vectorchain_cartesian,validation,16,regime_change,ok,19,304,0.12717958174594582,0.1749133367530462,18.63157894736842,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,85.57894736842105,75,0.0025239,1.0476985051221017
228973438714350052,8,vectorchain_relational,validation,16,regime_change,ok,19,304,0.13324585767728156,0.17941325583889603,18.57894736842105,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,85.57894736842105,171,0.002502,1.0
228973438714350052,8,fixed_relational,validation,16,second_order_response,ok,17,272,0.02267914611704178,0.02671418997223726,16.294117647058822,0.0,0.29411764705882354,0.058823529411764705,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0024488,1.1905820999857069
228973438714350052,8,persistence,validation,16,second_order_response,ok,17,272,0.020052795634105017,0.01970329718260419,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,1.3465147654518248
228973438714350052,8,raw_ar,validation,16,second_order_response,ok,17,272,0.013853798788687791,0.013236404247920098,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0080042,1.9490239335624002
228973438714350052,8,raw_matched,validation,16,second_order_response,ok,17,272,0.04255448797776533,0.057335945809405986,41.88235294117647,0.5294117647058824,0.5294117647058824,0.5294117647058824,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0047599,0.6345132251154916
