seed,horizon,context_length,control,parameter,status,error_type,error_message,n_inner_train,n_inner_validation,inner_validation_rmse,selected
104729,4,64,fixed_geometry,8,ok,,,763,196,0.06729003783795438,False
104729,4,64,fixed_geometry,16,ok,,,763,196,0.058294448789793944,True
104729,4,64,fixed_geometry,32,ok,,,763,196,0.06216823600518506,False
104729,4,64,abba_geometry,0.03,ok,,,763,196,3.224482716904803,False
104729,4,64,abba_geometry,0.1,ok,,,763,196,3.210988255279798,False
104729,4,64,abba_geometry,0.3,ok,,,763,196,2.127420695256342,True
104729,16,64,moving_average_geometry,2,ok,,,749,189,1.1344568217525934,False
104729,16,64,moving_average_geometry,4,ok,,,749,189,0.2783992663961413,False
104729,16,64,moving_average_geometry,8,ok,,,749,189,0.2290845709920968,True
104729,16,64,ewma_geometry,0.2,ok,,,749,189,0.29267463055968773,True
104729,16,64,ewma_geometry,0.5,ok,,,749,189,1.1258731005419058,False
104729,16,64,ewma_geometry,0.8,ok,,,749,189,1.9333947138257206,False
104729,16,64,fixed_geometry,8,ok,,,749,189,0.20545347665586727,False
104729,16,64,fixed_geometry,16,ok,,,749,189,0.20467012017261693,True
104729,16,64,fixed_geometry,32,ok,,,749,189,0.24512560464641175,False
104729,16,64,abba_geometry,0.03,ok,,,749,189,27.46970781851454,False
104729,16,64,abba_geometry,0.1,ok,,,749,189,17.429987665343262,False
104729,16,64,abba_geometry,0.3,ok,,,749,189,11.781670601701698,True
104729,1,128,moving_average_geometry,2,ok,,,679,175,0.30191235897919844,False
104729,1,128,moving_average_geometry,4,ok,,,679,175,0.08478228813239277,False
104729,1,128,moving_average_geometry,8,ok,,,679,175,0.03807790198342477,True
104729,1,128,ewma_geometry,0.2,ok,,,679,175,0.030218399608776644,True
104729,1,128,ewma_geometry,0.5,ok,,,679,175,0.14359836659299985,False
104729,1,128,ewma_geometry,0.8,ok,,,679,175,0.060507288626052175,False
104729,1,128,fixed_geometry,8,ok,,,679,175,0.20747990679783085,False
104729,1,128,fixed_geometry,16,ok,,,679,175,0.07061906411136126,False
104729,1,128,fixed_geometry,32,ok,,,679,175,0.028498238055118193,True
104729,1,128,abba_geometry,0.03,ok,,,679,175,0.36229640925121576,False
104729,1,128,abba_geometry,0.1,ok,,,679,175,0.04121085425470526,True
104729,1,128,abba_geometry,0.3,ok,,,679,175,0.22673022325702372,False
104729,4,128,moving_average_geometry,2,ok,,,672,175,0.09357147304358916,False
104729,4,128,moving_average_geometry,4,ok,,,672,175,0.15674469425091497,False
104729,4,128,moving_average_geometry,8,ok,,,672,175,0.06970823626359407,True
104729,4,128,ewma_geometry,0.2,ok,,,672,175,0.06770529627818046,True
104729,4,128,ewma_geometry,0.5,ok,,,672,175,0.8923745887652194,False
104729,4,128,ewma_geometry,0.8,ok,,,672,175,1.3810681845733226,False
104729,4,128,fixed_geometry,8,ok,,,672,175,0.07050225915757134,False
104729,4,128,fixed_geometry,16,ok,,,672,175,0.0702768433785917,False
104729,4,128,fixed_geometry,32,ok,,,672,175,0.06843767649189034,True
104729,4,128,abba_geometry,0.03,ok,,,672,175,0.5058428712733216,False
104729,4,128,abba_geometry,0.1,ok,,,672,175,0.12806539069260672,True
104729,4,128,abba_geometry,0.3,ok,,,672,175,0.6468802068948012,False
104729,16,128,moving_average_geometry,2,ok,,,658,168,1.4652658610869154,False
104729,16,128,moving_average_geometry,4,ok,,,658,168,0.7842879821553,False
104729,16,128,moving_average_geometry,8,ok,,,658,168,0.25409216056331907,True
104729,16,128,ewma_geometry,0.2,ok,,,658,168,0.26010264889846524,True
104729,16,128,ewma_geometry,0.5,ok,,,658,168,3.71049224050633,False
104729,16,128,ewma_geometry,0.8,ok,,,658,168,5.773481287382143,False
104729,16,128,fixed_geometry,8,ok,,,658,168,0.5049821116057913,False
104729,16,128,fixed_geometry,16,ok,,,658,168,0.3190273133987008,False
104729,16,128,fixed_geometry,32,ok,,,658,168,0.25193400841033065,True
104729,16,128,abba_geometry,0.03,ok,,,658,168,3.02799193060496,False
104729,16,128,abba_geometry,0.1,ok,,,658,168,0.573113191740137,True
104729,16,128,abba_geometry,0.3,ok,,,658,168,1.8507294906904153,False
8675309,1,32,moving_average_geometry,2,ok,,,812,210,0.04353840854295301,True
8675309,1,32,moving_average_geometry,4,ok,,,812,210,0.04700607664794491,False
8675309,1,32,moving_average_geometry,8,ok,,,812,210,0.052672810378674606,False
8675309,1,32,ewma_geometry,0.2,ok,,,812,210,0.04512384500001495,True
8675309,1,32,ewma_geometry,0.5,ok,,,812,210,0.0548656424325579,False
8675309,1,32,ewma_geometry,0.8,ok,,,812,210,0.06712891037559054,False
8675309,1,32,fixed_geometry,8,ok,,,812,210,0.04657152348026423,False
8675309,1,32,fixed_geometry,16,ok,,,812,210,0.03938459007104157,False
8675309,1,32,fixed_geometry,32,ok,,,812,210,0.03863736349748379,True
8675309,1,32,abba_geometry,0.03,ok,,,812,210,2.830843045715669,False
8675309,1,32,abba_geometry,0.1,ok,,,812,210,0.8708973747200924,False
8675309,1,32,abba_geometry,0.3,ok,,,812,210,0.03863736349748379,True
8675309,4,32,moving_average_geometry,2,ok,,,812,203,0.1595181639722616,False
8675309,4,32,moving_average_geometry,4,ok,,,812,203,0.09349589067863925,False
8675309,4,32,moving_average_geometry,8,ok,,,812,203,0.06412419036903227,True
8675309,4,32,ewma_geometry,0.2,ok,,,812,203,0.0664107701527169,True
8675309,4,32,ewma_geometry,0.5,ok,,,812,203,0.12071846472365177,False
8675309,4,32,ewma_geometry,0.8,ok,,,812,203,0.22908466262290025,False
8675309,4,32,fixed_geometry,8,ok,,,812,203,0.08652296131468781,False
8675309,4,32,fixed_geometry,16,ok,,,812,203,0.06307083363402806,False
8675309,4,32,fixed_geometry,32,ok,,,812,203,0.06165853382185083,True
8675309,4,32,abba_geometry,0.03,ok,,,812,203,1.453046037626654,False
8675309,4,32,abba_geometry,0.1,ok,,,812,203,0.439970540718028,False
8675309,4,32,abba_geometry,0.3,ok,,,812,203,0.06165853382185083,True
8675309,16,32,moving_average_geometry,2,ok,,,791,203,0.587848545296022,False
8675309,16,32,moving_average_geometry,4,ok,,,791,203,0.23365691323063673,False
8675309,16,32,moving_average_geometry,8,ok,,,791,203,0.1880375349854976,True
8675309,16,32,ewma_geometry,0.2,ok,,,791,203,0.2706773157415786,True
8675309,16,32,ewma_geometry,0.5,ok,,,791,203,0.3686607091961969,False
8675309,16,32,ewma_geometry,0.8,ok,,,791,203,0.988910003593989,False
8675309,16,32,fixed_geometry,8,ok,,,791,203,0.3068420488446004,False
8675309,16,32,fixed_geometry,16,ok,,,791,203,0.22104366169503764,False
8675309,16,32,fixed_geometry,32,ok,,,791,203,0.22065288700247684,True
8675309,16,32,abba_geometry,0.03,ok,,,791,203,9.444381448774134,False
8675309,16,32,abba_geometry,0.1,ok,,,791,203,2.873539057283796,False
8675309,16,32,abba_geometry,0.3,ok,,,791,203,0.22065288700247684,True
8675309,1,64,moving_average_geometry,2,ok,,,770,196,0.11653915818264415,False
8675309,1,64,moving_average_geometry,4,ok,,,770,196,0.04151043658574068,True
8675309,1,64,moving_average_geometry,8,ok,,,770,196,0.042255894749996345,False
8675309,1,64,ewma_geometry,0.2,ok,,,770,196,0.04097633617259869,True
8675309,1,64,ewma_geometry,0.5,ok,,,770,196,0.21548878503836752,False
8675309,1,64,ewma_geometry,0.8,ok,,,770,196,0.3063079172193454,False
8675309,1,64,fixed_geometry,8,ok,,,770,196,0.04257475110849666,False
8675309,1,64,fixed_geometry,16,ok,,,770,196,0.039810106284673824,False
8675309,1,64,fixed_geometry,32,ok,,,770,196,0.039666992501613256,True
8675309,1,64,abba_geometry,0.03,ok,,,770,196,4.066570378342609,False
8675309,1,64,abba_geometry,0.1,ok,,,770,196,3.426867512856365,False
8675309,1,64,abba_geometry,0.3,ok,,,770,196,2.2357835899437632,True
8675309,4,64,moving_average_geometry,2,ok,,,763,196,0.4902575452280286,False
8675309,4,64,moving_average_geometry,4,ok,,,763,196,0.08823474686927689,False
8675309,4,64,moving_average_geometry,8,ok,,,763,196,0.054159637438430344,True
8675309,4,64,ewma_geometry,0.2,ok,,,763,196,0.05490489504678523,True
8675309,4,64,ewma_geometry,0.5,ok,,,763,196,0.4780395612554279,False
8675309,4,64,ewma_geometry,0.8,ok,,,763,196,0.8818154023461514,False
8675309,4,64,fixed_geometry,8,ok,,,763,196,0.06090218666798805,False
8675309,4,64,fixed_geometry,16,ok,,,763,196,0.05790645031841311,True
8675309,4,64,fixed_geometry,32,ok,,,763,196,0.06183628870182605,False
8675309,4,64,abba_geometry,0.03,ok,,,763,196,3.6915233822168148,False
8675309,4,64,abba_geometry,0.1,ok,,,763,196,3.5065490893698286,False
8675309,4,64,abba_geometry,0.3,ok,,,763,196,2.2815519152326247,True
8675309,16,64,moving_average_geometry,2,ok,,,749,189,1.7997296109468377,False
8675309,16,64,moving_average_geometry,4,ok,,,749,189,0.2139893169023965,False
8675309,16,64,moving_average_geometry,8,ok,,,749,189,0.18716820562448128,True
8675309,16,64,ewma_geometry,0.2,ok,,,749,189,0.16002789175280277,True
8675309,16,64,ewma_geometry,0.5,ok,,,749,189,1.7105535284718099,False
8675309,16,64,ewma_geometry,0.8,ok,,,749,189,3.6231065558207036,False
8675309,16,64,fixed_geometry,8,ok,,,749,189,0.1990179807014828,True
8675309,16,64,fixed_geometry,16,ok,,,749,189,0.2048153470053064,False
8675309,16,64,fixed_geometry,32,ok,,,749,189,0.24626990750409025,False
8675309,16,64,abba_geometry,0.03,ok,,,749,189,27.28337557905079,False
8675309,16,64,abba_geometry,0.1,ok,,,749,189,17.891466835932572,False
8675309,16,64,abba_geometry,0.3,ok,,,749,189,11.862676243348352,True
8675309,1,128,moving_average_geometry,2,ok,,,679,175,0.4866768035796403,False
8675309,1,128,moving_average_geometry,4,ok,,,679,175,0.06168270734073802,False
8675309,1,128,moving_average_geometry,8,ok,,,679,175,0.036667072541508014,True
8675309,1,128,ewma_geometry,0.2,ok,,,679,175,0.04918707738566175,True
8675309,1,128,ewma_geometry,0.5,ok,,,679,175,0.24922609904941212,False
8675309,1,128,ewma_geometry,0.8,ok,,,679,175,0.49608304040187484,False
8675309,1,128,fixed_geometry,8,ok,,,679,175,0.1343775865167208,False
8675309,1,128,fixed_geometry,16,ok,,,679,175,0.06428818055844529,False
8675309,1,128,fixed_geometry,32,ok,,,679,175,0.030298058409188873,True
8675309,1,128,abba_geometry,0.03,ok,,,679,175,0.13615335927667538,False
8675309,1,128,abba_geometry,0.1,ok,,,679,175,0.033150395428242274,True
8675309,1,128,abba_geometry,0.3,ok,,,679,175,0.15518907515799155,False
8675309,4,128,moving_average_geometry,2,ok,,,672,175,0.962055002592502,False
8675309,4,128,moving_average_geometry,4,ok,,,672,175,0.11514337643760131,False
8675309,4,128,moving_average_geometry,8,ok,,,672,175,0.05863632658712791,True
8675309,4,128,ewma_geometry,0.2,ok,,,672,175,0.07160829642014231,True
8675309,4,128,ewma_geometry,0.5,ok,,,672,175,0.7918858281749918,False
8675309,4,128,ewma_geometry,0.8,ok,,,672,175,1.6669016553992102,False
8675309,4,128,fixed_geometry,8,ok,,,672,175,0.06314668819386753,True
8675309,4,128,fixed_geometry,16,ok,,,672,175,0.06316269630551907,False
8675309,4,128,fixed_geometry,32,ok,,,672,175,0.06940873894210438,False
8675309,4,128,abba_geometry,0.03,ok,,,672,175,0.47129306777480234,False
8675309,4,128,abba_geometry,0.1,ok,,,672,175,0.12379696293557042,True
8675309,4,128,abba_geometry,0.3,ok,,,672,175,0.47799272388721387,False
8675309,16,128,moving_average_geometry,2,ok,,,658,168,3.463450447507212,False
8675309,16,128,moving_average_geometry,4,ok,,,658,168,0.5965249943789336,False
8675309,16,128,moving_average_geometry,8,ok,,,658,168,0.2374977550712562,True
8675309,16,128,ewma_geometry,0.2,ok,,,658,168,0.30106250711940485,True
8675309,16,128,ewma_geometry,0.5,ok,,,658,168,2.835423621341357,False
8675309,16,128,ewma_geometry,0.8,ok,,,658,168,6.191463856957691,False
8675309,16,128,fixed_geometry,8,ok,,,658,168,0.6366361701963856,False
8675309,16,128,fixed_geometry,16,ok,,,658,168,0.3327728115015156,False
8675309,16,128,fixed_geometry,32,ok,,,658,168,0.257142382956362,True
8675309,16,128,abba_geometry,0.03,ok,,,658,168,2.423634073864443,False
8675309,16,128,abba_geometry,0.1,ok,,,658,168,0.6528409216296954,True
8675309,16,128,abba_geometry,0.3,ok,,,658,168,1.6588699915646945,False
