representation,role,causal_scope,split,horizon,context_length,signal,n_seeds,rmse_mean,rmse_median,candidate_rmse_ratio_vs_control_mean,candidate_rmse_ratio_vs_control_median
abba_geometry,external_control,window_offline,test,16,32,piecewise_linear,5,0.020263171052928696,0.020146454523920533,0.925477027350938,0.9307135706856712
abba_geometry,external_control,window_offline,test,16,32,ramp,5,0.017372605440653357,0.017106183370841556,1.0509782608959326,1.050560444229005
abba_geometry,external_control,window_offline,test,16,32,regime_change,5,0.5585722141309313,0.5583488898116111,0.6423254544054601,0.45346682618654777
abba_geometry,external_control,window_offline,test,16,32,second_order_response,5,0.020484337114359624,0.020288611826843397,1.0054208692211304,1.002743453407297
abba_geometry,external_control,window_offline,test,16,32,sine,5,0.09760614626518135,0.09787865059884851,0.94162721269053,0.9405616826603018
abba_geometry,external_control,window_offline,test,16,64,chirp,5,1.2649342952144393,1.0930029709112112,0.2517139727085287,0.25932977277015773
abba_geometry,external_control,window_offline,test,16,64,first_order_response,5,0.016581561611670844,0.017931807281791962,1.0252269273793495,1.015927194681617
abba_geometry,external_control,window_offline,test,16,64,piecewise_linear,5,0.018960537170388574,0.018942466298544576,0.96966779700984,0.9654755655951168
abba_geometry,external_control,window_offline,test,16,64,ramp,5,0.01703312486057836,0.016237970205754133,0.9050972581142596,0.8902451610908964
abba_geometry,external_control,window_offline,test,16,64,regime_change,5,1.5233992566503123,1.3214280842761927,0.24373122330334107,0.23707330535443094
abba_geometry,external_control,window_offline,test,16,64,second_order_response,5,0.018889445145246642,0.01885515638619985,1.1525053464299748,1.1530943372801656
abba_geometry,external_control,window_offline,test,16,64,sine,5,0.15145492991302842,0.15180298322686078,0.4089346497807176,0.4073882678965992
abba_geometry,external_control,window_offline,test,16,128,chirp,5,0.5756871356944671,0.5950354886470524,0.6191541952004115,0.6243694695487819
abba_geometry,external_control,window_offline,test,16,128,first_order_response,5,0.017803502333279354,0.017752080893461804,0.8767739398660037,0.8447982950073497
abba_geometry,external_control,window_offline,test,16,128,piecewise_linear,5,0.024095368450809042,0.022929350066939674,0.7300821584809529,0.775468593555257
abba_geometry,external_control,window_offline,test,16,128,ramp,5,0.022047193927662932,0.02344529589509872,0.6751631602009633,0.6487216328639467
abba_geometry,external_control,window_offline,test,16,128,regime_change,5,0.6400812685256335,0.6556877037164772,0.6080393345456395,0.6020544777416106
abba_geometry,external_control,window_offline,test,16,128,second_order_response,5,0.020169478420707192,0.020133370909309996,1.2870898261493633,1.2617325304863694
abba_geometry,external_control,window_offline,test,16,128,sine,5,0.07858504868311356,0.08607849115935215,0.7614287746301639,0.7720346706979887
abba_geometry,external_control,window_offline,validation,1,32,chirp,5,0.01941137453398297,0.019412114149735992,0.9459143973373717,0.9541755211944817
abba_geometry,external_control,window_offline,validation,1,32,first_order_response,5,0.013997550364068504,0.014023047120457892,1.0010999683729058,1.000817261856628
abba_geometry,external_control,window_offline,validation,1,32,piecewise_linear,5,0.016138880779245024,0.01619566171753033,1.0103481703793162,1.006010123871246
abba_geometry,external_control,window_offline,validation,1,32,ramp,5,0.014232797900904776,0.014085549636888,1.0011105004905612,1.0009973620304775
abba_geometry,external_control,window_offline,validation,1,32,regime_change,5,0.0282769409126937,0.03002622178747515,0.8525328283466855,0.7420253154961816
abba_geometry,external_control,window_offline,validation,1,32,second_order_response,5,0.01416804132543677,0.01382382757746444,1.0009407447615097,1.0008677951998113
abba_geometry,external_control,window_offline,validation,1,32,sine,5,0.014886820499050052,0.015143149285079812,1.0035487281847248,1.0069194797914083
abba_geometry,external_control,window_offline,validation,1,64,chirp,5,0.02338317010477966,0.024202272174955387,0.7184042359046462,0.7267873439913455
abba_geometry,external_control,window_offline,validation,1,64,first_order_response,5,0.013821732128416878,0.01386199332800863,1.0046413305089943,0.999884219959015
abba_geometry,external_control,window_offline,validation,1,64,piecewise_linear,5,0.01604414790523279,0.01615210818588663,1.0161973943446916,1.0155264666974244
abba_geometry,external_control,window_offline,validation,1,64,ramp,5,0.014070089792941007,0.013948421967202685,0.9980927867824422,1.0008987731076582
abba_geometry,external_control,window_offline,validation,1,64,regime_change,5,0.10019984831912962,0.030974497562183668,0.45765680527806696,0.571296413362573
abba_geometry,external_control,window_offline,validation,1,64,second_order_response,5,0.014115906658286959,0.013974873152283329,0.9959786237658085,0.9955169703402943
abba_geometry,external_control,window_offline,validation,1,64,sine,5,0.016021466274987135,0.015963723866729094,0.9518943134161082,0.9848161710079697
abba_geometry,external_control,window_offline,validation,1,128,chirp,5,0.0241549690397588,0.02394008234804415,0.6459852750521731,0.5877136347546102
abba_geometry,external_control,window_offline,validation,1,128,first_order_response,5,0.01376578991569575,0.013748838294642398,1.0000827956922875,0.9970063303133943
abba_geometry,external_control,window_offline,validation,1,128,piecewise_linear,5,0.016073484598647964,0.01572553907623136,1.003843142217805,1.0037554615703919
abba_geometry,external_control,window_offline,validation,1,128,ramp,5,0.014024206175754606,0.013939675134874733,1.0022474947260498,1.0024289158611066
abba_geometry,external_control,window_offline,validation,1,128,regime_change,5,0.030660338548890338,0.028944886564454212,0.688206373231683,0.6698017796946271
abba_geometry,external_control,window_offline,validation,1,128,second_order_response,5,0.014172846294196453,0.01428104490827142,1.0123446469573667,1.0178684941227876
abba_geometry,external_control,window_offline,validation,1,128,sine,5,0.015702692640313903,0.01642618390025675,0.9829359219091159,0.9614318211404832
abba_geometry,external_control,window_offline,validation,4,32,chirp,5,0.06462108384059412,0.06450157519651004,0.7367113760346021,0.6685928964615401
abba_geometry,external_control,window_offline,validation,4,32,first_order_response,5,0.016763169980970594,0.01650251037250146,1.005987438133224,1.006473276867367
abba_geometry,external_control,window_offline,validation,4,32,piecewise_linear,5,0.01616000146115287,0.015416667667717923,1.0143647236829085,1.0097535692158401
abba_geometry,external_control,window_offline,validation,4,32,ramp,5,0.015236726619382293,0.01585185336765118,1.0065013827013305,1.005873613657728
abba_geometry,external_control,window_offline,validation,4,32,regime_change,5,0.11076021227992003,0.11061421826664167,0.6473381729235147,0.6107919560027059
abba_geometry,external_control,window_offline,validation,4,32,second_order_response,5,0.015171302608407183,0.015384306403399745,1.0070696054010724,1.006753743556802
abba_geometry,external_control,window_offline,validation,4,32,sine,5,0.024974946177343228,0.025209718196650972,0.9653309547377154,0.9668229175896184
abba_geometry,external_control,window_offline,validation,4,64,chirp,5,0.10319909607958491,0.10313389680092737,0.29072623869542225,0.2910637030315622
abba_geometry,external_control,window_offline,validation,4,64,first_order_response,5,0.01613403777227174,0.015840525202230414,1.0047908518896813,1.0047892552958746
abba_geometry,external_control,window_offline,validation,4,64,piecewise_linear,5,0.017085274415962422,0.016353917256239796,1.0118177773297605,1.003969134334923
abba_geometry,external_control,window_offline,validation,4,64,ramp,5,0.014755231047971731,0.015431390357824093,0.9944095749429221,0.9955952977116648
abba_geometry,external_control,window_offline,validation,4,64,regime_change,5,0.38279287244150273,0.21965723446088542,0.19138416771510627,0.24115310919075578
abba_geometry,external_control,window_offline,validation,4,64,second_order_response,5,0.015331341609936794,0.015306223617436584,0.9880190853998945,0.9857158716827799
abba_geometry,external_control,window_offline,validation,4,64,sine,5,0.036591633876949414,0.0365635020999614,0.6396425044323625,0.6246839657781447
abba_geometry,external_control,window_offline,validation,4,128,chirp,5,0.07829707751250262,0.07737403048598983,0.41433892014194085,0.42996367712199407
abba_geometry,external_control,window_offline,validation,4,128,first_order_response,5,0.015982887468254228,0.01580365430057744,0.9999750745788246,0.9997469906378514
abba_geometry,external_control,window_offline,validation,4,128,piecewise_linear,5,0.019078025503320873,0.01826579099584465,0.883252505207538,0.8623498468360115
abba_geometry,external_control,window_offline,validation,4,128,ramp,5,0.014960293918743914,0.015728981626495882,0.976302690015746,0.9733129005983405
abba_geometry,external_control,window_offline,validation,4,128,regime_change,5,0.11641471525507667,0.11578548112997061,0.578395888171481,0.5531683940045776
abba_geometry,external_control,window_offline,validation,4,128,second_order_response,5,0.016368254315997893,0.016238678806280944,1.0573374127370572,1.0470140727924813
abba_geometry,external_control,window_offline,validation,4,128,sine,5,0.029397372650720028,0.029169676284696185,0.8578975194956092,0.8403009058243399
abba_geometry,external_control,window_offline,validation,16,32,chirp,5,0.32356733628336204,0.32290535078514193,0.778723581967178,0.7589442059143816
abba_geometry,external_control,window_offline,validation,16,32,first_order_response,5,0.01923172600391539,0.018993652031570493,1.0376146427252944,1.0396144565069239
abba_geometry,external_control,window_offline,validation,16,32,piecewise_linear,5,0.038029043066446576,0.03774943943300436,1.0734992623812394,1.0037884473697416
abba_geometry,external_control,window_offline,validation,16,32,ramp,5,0.01829436672648479,0.018930808547470153,1.0568255426522768,1.0475923232974051
abba_geometry,external_control,window_offline,validation,16,32,regime_change,5,0.5397807551946243,0.5400223969929097,0.7478241871637812,0.5533008883202005
abba_geometry,external_control,window_offline,validation,16,32,second_order_response,5,0.02116786113745627,0.021017463236029384,1.0825646109033653,1.0799352481191524
abba_geometry,external_control,window_offline,validation,16,32,sine,5,0.10168902020483517,0.10219033338779294,0.9357830833137518,0.9394955662420218
abba_geometry,external_control,window_offline,validation,16,64,chirp,5,0.44412674972405275,0.44374899053748146,0.3278740304518072,0.3152322285725269
abba_geometry,external_control,window_offline,validation,16,64,first_order_response,5,0.01671763447571522,0.016862051498945697,1.02366923236185,1.0265945564571946
abba_geometry,external_control,window_offline,validation,16,64,piecewise_linear,5,0.04546646317460257,0.045160101956627924,0.976739871983533,0.9695872594448517
abba_geometry,external_control,window_offline,validation,16,64,ramp,5,0.01765300080283449,0.01719522565072246,0.8949619095419663,0.9035143498366051
abba_geometry,external_control,window_offline,validation,16,64,regime_change,5,2.0910106112213627,1.7823425178923866,0.20841431758983417,0.18861822459967348
abba_geometry,external_control,window_offline,validation,16,64,second_order_response,5,0.025788984314093422,0.025603550076926745,0.9129697163738207,0.9132054022546071
abba_geometry,external_control,window_offline,validation,16,64,sine,5,0.15152278796118757,0.15186739802157692,0.4473317987183093,0.45935561839390376
abba_geometry,external_control,window_offline,validation,16,128,chirp,5,0.4279801318690323,0.41651417883053243,0.4012809917121151,0.3852186234734165
abba_geometry,external_control,window_offline,validation,16,128,first_order_response,5,0.01799580902518238,0.01811568700716638,0.8895181478439218,0.8495347628400135
abba_geometry,external_control,window_offline,validation,16,128,piecewise_linear,5,0.05690013105296958,0.05715375070690229,0.737088091501094,0.7254174988294319
abba_geometry,external_control,window_offline,validation,16,128,ramp,5,0.022605206040918164,0.023991810102007467,0.6888527593542063,0.6397813046908329
abba_geometry,external_control,window_offline,validation,16,128,regime_change,5,0.6738663048210943,0.6721634652374353,0.6214848843911291,0.6205642126186858
abba_geometry,external_control,window_offline,validation,16,128,second_order_response,5,0.036053872577064175,0.0368369507452612,1.0274370857583075,0.9186275424940064
abba_geometry,external_control,window_offline,validation,16,128,sine,5,0.10625156127682427,0.11024093750725225,0.7429053810080279,0.6533072650072616
absolute_geometry,candidate,strict_online,test,1,32,chirp,5,0.019014489481595415,0.017297946058673394,,
absolute_geometry,candidate,strict_online,test,1,32,first_order_response,5,0.013882509604233415,0.01398528750225967,,
absolute_geometry,candidate,strict_online,test,1,32,piecewise_linear,5,0.013485050480765204,0.013538719974930407,,
absolute_geometry,candidate,strict_online,test,1,32,ramp,5,0.013675296777996332,0.014009654621119999,,
absolute_geometry,candidate,strict_online,test,1,32,regime_change,5,0.02331295244529542,0.02112071923789957,,
absolute_geometry,candidate,strict_online,test,1,32,second_order_response,5,0.013978710376514377,0.013153770448214083,,
absolute_geometry,candidate,strict_online,test,1,32,sine,5,0.014755457062105695,0.014780491935814252,,
absolute_geometry,candidate,strict_online,test,1,64,chirp,5,0.018277947156484793,0.016586885892742147,,
absolute_geometry,candidate,strict_online,test,1,64,first_order_response,5,0.013796985294607229,0.01395249439131989,,
absolute_geometry,candidate,strict_online,test,1,64,piecewise_linear,5,0.013431055673207973,0.013515929514017961,,
absolute_geometry,candidate,strict_online,test,1,64,ramp,5,0.013598846116997151,0.01385087117220596,,
absolute_geometry,candidate,strict_online,test,1,64,regime_change,5,0.01967828030796601,0.01930640044950375,,
absolute_geometry,candidate,strict_online,test,1,64,second_order_response,5,0.013900370352562672,0.013255624383988173,,
absolute_geometry,candidate,strict_online,test,1,64,sine,5,0.014681535268819604,0.01461711708999893,,
absolute_geometry,candidate,strict_online,test,1,128,chirp,5,0.01829670190232711,0.0179340927805873,,
absolute_geometry,candidate,strict_online,test,1,128,first_order_response,5,0.013719053861412908,0.013780849763883211,,
absolute_geometry,candidate,strict_online,test,1,128,piecewise_linear,5,0.013415882162407217,0.013457044093505326,,
absolute_geometry,candidate,strict_online,test,1,128,ramp,5,0.013569798348768114,0.01381520311440262,,
absolute_geometry,candidate,strict_online,test,1,128,regime_change,5,0.01983048934312508,0.019356617146187454,,
absolute_geometry,candidate,strict_online,test,1,128,second_order_response,5,0.013921772682245143,0.013146848029295293,,
absolute_geometry,candidate,strict_online,test,1,128,sine,5,0.014697683658537592,0.014496687832511443,,
absolute_geometry,candidate,strict_online,test,4,32,chirp,5,0.05453556582810552,0.049061248360597824,,
absolute_geometry,candidate,strict_online,test,4,32,first_order_response,5,0.015955960697617986,0.0157092731759715,,
absolute_geometry,candidate,strict_online,test,4,32,piecewise_linear,5,0.01528505803414892,0.014645834940850458,,
absolute_geometry,candidate,strict_online,test,4,32,ramp,5,0.01406021425602921,0.014833672234912174,,
absolute_geometry,candidate,strict_online,test,4,32,regime_change,5,0.06811831087251538,0.06304675747800177,,
absolute_geometry,candidate,strict_online,test,4,32,second_order_response,5,0.016368633352152145,0.016385492798318954,,
absolute_geometry,candidate,strict_online,test,4,32,sine,5,0.022440793755141554,0.023027632317242544,,
absolute_geometry,candidate,strict_online,test,4,64,chirp,5,0.04286097182893664,0.043503514469743446,,
absolute_geometry,candidate,strict_online,test,4,64,first_order_response,5,0.015424397468242534,0.014999461083622687,,
absolute_geometry,candidate,strict_online,test,4,64,piecewise_linear,5,0.014830116878149549,0.014189700127383593,,
absolute_geometry,candidate,strict_online,test,4,64,ramp,5,0.0134816216212443,0.014105439501955313,,
absolute_geometry,candidate,strict_online,test,4,64,regime_change,5,0.048836326809899785,0.048605870426422434,,
absolute_geometry,candidate,strict_online,test,4,64,second_order_response,5,0.01592118154483625,0.01598334027361641,,
absolute_geometry,candidate,strict_online,test,4,64,sine,5,0.02043997687845555,0.020493123486953202,,
absolute_geometry,candidate,strict_online,test,4,128,chirp,5,0.05454463391173499,0.055755209100581744,,
absolute_geometry,candidate,strict_online,test,4,128,first_order_response,5,0.015159407818267056,0.014705012549083215,,
absolute_geometry,candidate,strict_online,test,4,128,piecewise_linear,5,0.014691088308281794,0.014103460276774657,,
absolute_geometry,candidate,strict_online,test,4,128,ramp,5,0.013287928718533631,0.014030156447238809,,
absolute_geometry,candidate,strict_online,test,4,128,regime_change,5,0.05860135237319225,0.06006311107452014,,
absolute_geometry,candidate,strict_online,test,4,128,second_order_response,5,0.016121094725838434,0.016178602819614377,,
absolute_geometry,candidate,strict_online,test,4,128,sine,5,0.020183624421869033,0.020235322834116037,,
absolute_geometry,candidate,strict_online,test,16,32,chirp,5,0.31587237905639387,0.27648176885568776,,
absolute_geometry,candidate,strict_online,test,16,32,first_order_response,5,0.01900096141374546,0.020808354495148163,,
absolute_geometry,candidate,strict_online,test,16,32,piecewise_linear,5,0.01875881294503178,0.01858290848170556,,
absolute_geometry,candidate,strict_online,test,16,32,ramp,5,0.01825187758351801,0.01804880949432848,,
absolute_geometry,candidate,strict_online,test,16,32,regime_change,5,0.35881838607482797,0.2531926989676538,,
absolute_geometry,candidate,strict_online,test,16,32,second_order_response,5,0.02059420398605958,0.020800002028712943,,
absolute_geometry,candidate,strict_online,test,16,32,sine,5,0.09190913742760637,0.09217352211544988,,
absolute_geometry,candidate,strict_online,test,16,64,chirp,5,0.27543458226347733,0.26695273706907924,,
absolute_geometry,candidate,strict_online,test,16,64,first_order_response,5,0.01695894488595686,0.0182174106673623,,
absolute_geometry,candidate,strict_online,test,16,64,piecewise_linear,5,0.018395526100992522,0.018530767198638498,,
absolute_geometry,candidate,strict_online,test,16,64,ramp,5,0.015455708202986437,0.014455774401610763,,
absolute_geometry,candidate,strict_online,test,16,64,regime_change,5,0.3168001404811712,0.3128638818224111,,
absolute_geometry,candidate,strict_online,test,16,64,second_order_response,5,0.021761484962227805,0.021605685406684536,,
absolute_geometry,candidate,strict_online,test,16,64,sine,5,0.06192864211252488,0.06178997335363619,,
absolute_geometry,candidate,strict_online,test,16,128,chirp,5,0.3562721712487448,0.35045613682984694,,
absolute_geometry,candidate,strict_online,test,16,128,first_order_response,5,0.01560672384234682,0.017144984721550023,,
absolute_geometry,candidate,strict_online,test,16,128,piecewise_linear,5,0.017338751240032018,0.016782489440644314,,
absolute_geometry,candidate,strict_online,test,16,128,ramp,5,0.01446034625858349,0.013754814988773128,,
absolute_geometry,candidate,strict_online,test,16,128,regime_change,5,0.38909916123919813,0.39039467382299214,,
absolute_geometry,candidate,strict_online,test,16,128,second_order_response,5,0.025853647027734496,0.025402929024624356,,
absolute_geometry,candidate,strict_online,test,16,128,sine,5,0.0563599348606623,0.05333535115040778,,
absolute_geometry,candidate,strict_online,validation,1,32,chirp,5,0.018328328592945798,0.017681081522855167,,
absolute_geometry,candidate,strict_online,validation,1,32,first_order_response,5,0.014013978857139139,0.014047961310427876,,
absolute_geometry,candidate,strict_online,validation,1,32,piecewise_linear,5,0.01632063349596666,0.01631666394439257,,
absolute_geometry,candidate,strict_online,validation,1,32,ramp,5,0.014248617040611432,0.014108942725227898,,
absolute_geometry,candidate,strict_online,validation,1,32,regime_change,5,0.0233086957252925,0.020954314858888885,,
absolute_geometry,candidate,strict_online,validation,1,32,second_order_response,5,0.014181915476886544,0.01381172091040816,,
absolute_geometry,candidate,strict_online,validation,1,32,sine,5,0.01493407145567828,0.014909010979222153,,
absolute_geometry,candidate,strict_online,validation,1,64,chirp,5,0.016281469062754787,0.015459536611211204,,
absolute_geometry,candidate,strict_online,validation,1,64,first_order_response,5,0.0138825478954236,0.013845981706846679,,
absolute_geometry,candidate,strict_online,validation,1,64,piecewise_linear,5,0.016319276890024974,0.016407217157356185,,
absolute_geometry,candidate,strict_online,validation,1,64,ramp,5,0.01404440682477472,0.013965706021369116,,
absolute_geometry,candidate,strict_online,validation,1,64,regime_change,5,0.020883691522935677,0.02111134780859807,,
absolute_geometry,candidate,strict_online,validation,1,64,second_order_response,5,0.014057621287415228,0.013827666794810572,,
absolute_geometry,candidate,strict_online,validation,1,64,sine,5,0.015203601782782922,0.015152630552038542,,
absolute_geometry,candidate,strict_online,validation,1,128,chirp,5,0.015370422293244996,0.014758744142402356,,
absolute_geometry,candidate,strict_online,validation,1,128,first_order_response,5,0.013768258333580172,0.013792404259914171,,
absolute_geometry,candidate,strict_online,validation,1,128,piecewise_linear,5,0.016146051600471483,0.015784595733905844,,
absolute_geometry,candidate,strict_online,validation,1,128,ramp,5,0.014055573049786208,0.013917386871155664,,
absolute_geometry,candidate,strict_online,validation,1,128,regime_change,5,0.020824881836368415,0.021807765931765283,,
absolute_geometry,candidate,strict_online,validation,1,128,second_order_response,5,0.014346859948922906,0.014223795058917911,,
absolute_geometry,candidate,strict_online,validation,1,128,sine,5,0.015365575806759952,0.015443977358939386,,
absolute_geometry,candidate,strict_online,validation,4,32,chirp,5,0.047594404792716274,0.043125294986966475,,
absolute_geometry,candidate,strict_online,validation,4,32,first_order_response,5,0.016863475469540874,0.01660933569114926,,
absolute_geometry,candidate,strict_online,validation,4,32,piecewise_linear,5,0.01641969519529324,0.015567035202892616,,
absolute_geometry,candidate,strict_online,validation,4,32,ramp,5,0.01533340350602134,0.01594351099337121,,
absolute_geometry,candidate,strict_online,validation,4,32,regime_change,5,0.07166492185161974,0.0675622747367923,,
absolute_geometry,candidate,strict_online,validation,4,32,second_order_response,5,0.01528219520841632,0.015544936915835432,,
absolute_geometry,candidate,strict_online,validation,4,32,sine,5,0.02411076409995717,0.024412065766504346,,
absolute_geometry,candidate,strict_online,validation,4,64,chirp,5,0.030000412254499682,0.030172403934898395,,
absolute_geometry,candidate,strict_online,validation,4,64,first_order_response,5,0.01621195878674702,0.01591638952144463,,
absolute_geometry,candidate,strict_online,validation,4,64,piecewise_linear,5,0.017393269487699092,0.01696145449170607,,
absolute_geometry,candidate,strict_online,validation,4,64,ramp,5,0.01467819017970591,0.015363419677402792,,
absolute_geometry,candidate,strict_online,validation,4,64,regime_change,5,0.05171300034015066,0.05078752317663183,,
absolute_geometry,candidate,strict_online,validation,4,64,second_order_response,5,0.015150865911304537,0.015230935509503525,,
absolute_geometry,candidate,strict_online,validation,4,64,sine,5,0.023396991575850373,0.023464552044195883,,
absolute_geometry,candidate,strict_online,validation,4,128,chirp,5,0.03238132216551644,0.032718960138620135,,
absolute_geometry,candidate,strict_online,validation,4,128,first_order_response,5,0.015980399923490655,0.0158018915674207,,
absolute_geometry,candidate,strict_online,validation,4,128,piecewise_linear,5,0.016917078062626188,0.015759010097160294,,
absolute_geometry,candidate,strict_online,validation,4,128,ramp,5,0.014584569701008313,0.015335649876920399,,
absolute_geometry,candidate,strict_online,validation,4,128,regime_change,5,0.06728708145242364,0.06493775575835573,,
absolute_geometry,candidate,strict_online,validation,4,128,second_order_response,5,0.017308005625962488,0.0178646045094465,,
absolute_geometry,candidate,strict_online,validation,4,128,sine,5,0.024281663092667678,0.023004759027890294,,
absolute_geometry,candidate,strict_online,validation,16,32,chirp,5,0.25182301317648276,0.24505270336033613,,
absolute_geometry,candidate,strict_online,validation,16,32,first_order_response,5,0.01995362824839541,0.020071944803441138,,
absolute_geometry,candidate,strict_online,validation,16,32,piecewise_linear,5,0.04092320296716271,0.037817269387247734,,
absolute_geometry,candidate,strict_online,validation,16,32,ramp,5,0.019317840688431502,0.01981074924950174,,
absolute_geometry,candidate,strict_online,validation,16,32,regime_change,5,0.4030184311734099,0.2988600436248907,,
absolute_geometry,candidate,strict_online,validation,16,32,second_order_response,5,0.022921986483861706,0.02232820799452504,,
absolute_geometry,candidate,strict_online,validation,16,32,sine,5,0.09516693194106593,0.09601837084823817,,
absolute_geometry,candidate,strict_online,validation,16,64,chirp,5,0.1456316663137835,0.13988398321393944,,
absolute_geometry,candidate,strict_online,validation,16,64,first_order_response,5,0.017100311065884364,0.016816970132088896,,
absolute_geometry,candidate,strict_online,validation,16,64,piecewise_linear,5,0.04445293858714365,0.04403610444081705,,
absolute_geometry,candidate,strict_online,validation,16,64,ramp,5,0.015837577652206437,0.015536133124106217,,
absolute_geometry,candidate,strict_online,validation,16,64,regime_change,5,0.35990506837347996,0.3586240554972204,,
absolute_geometry,candidate,strict_online,validation,16,64,second_order_response,5,0.0235429038127525,0.02337678345659627,,
absolute_geometry,candidate,strict_online,validation,16,64,sine,5,0.06776321117348665,0.06912551406430137,,
absolute_geometry,candidate,strict_online,validation,16,128,chirp,5,0.17133341760381487,0.17331563231896677,,
absolute_geometry,candidate,strict_online,validation,16,128,first_order_response,5,0.01593353337898815,0.015779790352840106,,
absolute_geometry,candidate,strict_online,validation,16,128,piecewise_linear,5,0.04191102604153356,0.0417895491428805,,
absolute_geometry,candidate,strict_online,validation,16,128,ramp,5,0.015161827830702676,0.014854556902024469,,
absolute_geometry,candidate,strict_online,validation,16,128,regime_change,5,0.4183301439238815,0.4342878776941478,,
absolute_geometry,candidate,strict_online,validation,16,128,second_order_response,5,0.03663607606483456,0.034928117995537356,,
absolute_geometry,candidate,strict_online,validation,16,128,sine,5,0.0728415597268673,0.06852632075523614,,
ewma_geometry,causal_control,strict_online,test,1,32,chirp,5,0.03110299549140867,0.031274431392148985,0.6125836200394266,0.6071647775648107
ewma_geometry,causal_control,strict_online,test,1,32,first_order_response,5,0.012679217031488452,0.012646603227831352,1.1006310308522869,1.069952340778787
ewma_geometry,causal_control,strict_online,test,1,32,piecewise_linear,5,0.012187552781769879,0.013102416589589001,1.109285917032462,1.1141116048929687
ewma_geometry,causal_control,strict_online,test,1,32,ramp,5,0.012377208816210841,0.012609563577115733,1.10495747821385,1.1225639576136426
ewma_geometry,causal_control,strict_online,test,1,32,regime_change,5,0.039840969224938336,0.04007783513279353,0.5885352803352083,0.5592591760620147
ewma_geometry,causal_control,strict_online,test,1,32,second_order_response,5,0.012797533220575552,0.012858443161268315,1.092548932861194,1.0942455321414082
ewma_geometry,causal_control,strict_online,test,1,32,sine,5,0.013860078157100575,0.013865766222187157,1.065765610154541,1.057677538536139
ewma_geometry,causal_control,strict_online,test,1,64,chirp,5,0.025824224725384353,0.025816472890030383,0.7078342659704149,0.7348858525841544
ewma_geometry,causal_control,strict_online,test,1,64,first_order_response,5,0.014427746322739774,0.014626431683749382,0.9560633867617099,0.9551842807634189
ewma_geometry,causal_control,strict_online,test,1,64,piecewise_linear,5,0.014003295348454205,0.014246133574971818,0.9599104480112581,0.9609184922059713
ewma_geometry,causal_control,strict_online,test,1,64,ramp,5,0.014108967451024832,0.014248640150691737,0.9642662216487323,0.9659485958901007
ewma_geometry,causal_control,strict_online,test,1,64,regime_change,5,0.030374400518936622,0.030803733076650814,0.6497526290924599,0.6626681549564027
ewma_geometry,causal_control,strict_online,test,1,64,second_order_response,5,0.014484934885372355,0.013619144365580024,0.9597329335905027,0.9637553436472426
ewma_geometry,causal_control,strict_online,test,1,64,sine,5,0.015971834671795387,0.015449163603056228,0.9205140523669758,0.9209593208493548
ewma_geometry,causal_control,strict_online,test,1,128,chirp,5,0.018770587336307976,0.018564988212525182,0.9757027789322865,0.9790579577218226
ewma_geometry,causal_control,strict_online,test,1,128,first_order_response,5,0.014813788242660603,0.014862992565487535,0.9261038369994141,0.927192131945413
ewma_geometry,causal_control,strict_online,test,1,128,piecewise_linear,5,0.014414617391861057,0.014579685134561078,0.9309199833880388,0.9229996374616805
ewma_geometry,causal_control,strict_online,test,1,128,ramp,5,0.014463912711948981,0.014607249066178671,0.9387555133119989,0.9430758718533108
ewma_geometry,causal_control,strict_online,test,1,128,regime_change,5,0.01970574274979834,0.01935757925101011,1.0091614628119276,0.9956236140076807
ewma_geometry,causal_control,strict_online,test,1,128,second_order_response,5,0.014881718447884015,0.014031290711999416,0.9354898304169857,0.9369664059523934
ewma_geometry,causal_control,strict_online,test,1,128,sine,5,0.015739928732416007,0.015379430250735664,0.9349141546993044,0.9426023978890898
ewma_geometry,causal_control,strict_online,test,4,32,chirp,5,0.06309056415889583,0.05801610211648244,0.8819090487963216,0.8300764330493027
ewma_geometry,causal_control,strict_online,test,4,32,first_order_response,5,0.019284576037581696,0.01927784740766769,0.8315755318526092,0.8174032919393242
ewma_geometry,causal_control,strict_online,test,4,32,piecewise_linear,5,0.01855384813862849,0.01836613772829776,0.8282023375548903,0.8019371845903788
ewma_geometry,causal_control,strict_online,test,4,32,ramp,5,0.016899565938685412,0.01725817337942058,0.8315418219224033,0.8176511580319535
ewma_geometry,causal_control,strict_online,test,4,32,regime_change,5,0.08479634447359574,0.07635337462634016,0.8195505900070355,0.6642953824118037
ewma_geometry,causal_control,strict_online,test,4,32,second_order_response,5,0.019596526222476016,0.020001144449691977,0.8360422497394232,0.8366323619524586
ewma_geometry,causal_control,strict_online,test,4,32,sine,5,0.022629018014945844,0.02328131365491717,0.9932507777673789,0.9891036501876668
ewma_geometry,causal_control,strict_online,test,4,64,chirp,5,0.047925694115054145,0.04764482683461485,0.8941854307870429,0.9045733310956922
ewma_geometry,causal_control,strict_online,test,4,64,first_order_response,5,0.020974446307485333,0.020279215760677434,0.7356184824910186,0.7338718044289355
ewma_geometry,causal_control,strict_online,test,4,64,piecewise_linear,5,0.02019343409231461,0.019589751894082973,0.7346085189926401,0.7379692208225982
ewma_geometry,causal_control,strict_online,test,4,64,ramp,5,0.018454255548187894,0.019387666769445547,0.7300547846035108,0.7275470364585137
