representation,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max
raw,test,4,32,,regime_change,5,0.06847787679315451,0.06828382931211963,0.07630427481880406,0.07606044299504565,0.0760015652984612,0.07639190735271965,0.0755420217147693,0.07752543673302446
raw,test,4,32,,second_order_response,5,0.014750161146699007,0.014572519831565933,0.018245609584217403,0.018466502200698606,0.01790272311352401,0.01855645345733726,0.017039324003800947,0.019263045145726194
raw,test,4,32,,sine,5,0.01373458037801652,0.014260216376213778,0.017047682345758396,0.018011894596174204,0.01658588368094642,0.018056597419200165,0.014474111337391904,0.018109924695079275
raw,test,4,64,,chirp,5,0.08596417069406186,0.08591902494184103,0.09780629980015476,0.09791003246958155,0.09773431285437245,0.09791416857021987,0.09752719269085369,0.09794579241574625
raw,test,4,64,,first_order_response,5,0.014929343549350906,0.01460777355420004,0.018431000986548613,0.01791286770123843,0.017539849127880622,0.02024240602184986,0.015548653902268932,0.02091122817950522
raw,test,4,64,,piecewise_linear,5,0.012579192167845536,0.012515464018502589,0.01567257592246074,0.015042896037588661,0.015030910744977892,0.01667713932913354,0.01478133458815913,0.016830598912444497
raw,test,4,64,,ramp,5,0.012711761413446532,0.013031073437588643,0.015807769780700105,0.01654073950438945,0.014618665192149088,0.016743967585872523,0.013443373809449535,0.017692102811639927
raw,test,4,64,,regime_change,5,0.11507481969080269,0.11513114545384352,0.12838193976245532,0.12812875824207628,0.12805873817150554,0.12837860199113293,0.12792589118304887,0.12941770922451293
raw,test,4,64,,second_order_response,5,0.015305522614894023,0.015144922877694035,0.01889403399154539,0.019063341808643344,0.018537350008976,0.019247714480152847,0.017815657860679516,0.01980610579927523
raw,test,4,64,,sine,5,0.013096536456870932,0.013406864636760033,0.016717504970628645,0.017638292669995333,0.01610516974250385,0.01766928294199918,0.014406465949205697,0.01776831354943915
raw,test,4,128,,chirp,5,0.11468225738257987,0.11465766837153611,0.13019915860661346,0.1302441287639012,0.12993301542551516,0.1304905101481291,0.12979107537757725,0.13053706331794462
raw,test,4,128,,first_order_response,5,0.016131749175735313,0.016044137145074282,0.01962338547537575,0.01915409614682833,0.01876819243455968,0.02136007870739623,0.01704223532756526,0.02179232476052926
raw,test,4,128,,piecewise_linear,5,0.01277894459905762,0.012653350746259454,0.015849388517567523,0.015302811169662875,0.0152031507340098,0.016718774273552648,0.01505144455224024,0.016970761858372044
raw,test,4,128,,ramp,5,0.013284281219048216,0.01353006894121836,0.016513343341372493,0.01719547270101544,0.01544211940971571,0.017209132208081585,0.014486087902911466,0.018233904485138275
raw,test,4,128,,regime_change,5,0.13437542026164365,0.1341318666262319,0.1522089058119213,0.15197801911869455,0.15193145201495972,0.1521356743791214,0.1518514586822507,0.15314792486458023
raw,test,4,128,,second_order_response,5,0.0171778872586981,0.017073186058259922,0.020839726742861255,0.020876080339037033,0.020537895320571257,0.02117814393090979,0.019859168707618512,0.02174734541616967
raw,test,4,128,,sine,5,0.02242365470039824,0.022373912725820174,0.027029480964171616,0.027555539999561604,0.026524078726197234,0.02766596002429626,0.025676943400386266,0.02772488267041672
raw,test,16,32,,chirp,5,0.2832874955954535,0.28353466245717585,0.32061815570535485,0.3206350767967805,0.3193971820899749,0.3208537928178325,0.31850783233695545,0.32369689448523103
raw,test,16,32,,first_order_response,5,0.03457283028814083,0.03512940268974652,0.03999104297010805,0.041021364809581316,0.04043952956193195,0.04120014284508577,0.035907337822259,0.04138683981168219
raw,test,16,32,,piecewise_linear,5,0.0199903826293067,0.018877714808437335,0.024646590796507644,0.023773652702192474,0.022873026948586058,0.02654899069211236,0.02200999007845719,0.028027293561190145
raw,test,16,32,,ramp,5,0.028734609027364393,0.028522552480684523,0.03385126925637177,0.0334321523705819,0.03311372079992771,0.034859639780411754,0.032578167099037506,0.03527266623189998
raw,test,16,32,,regime_change,5,0.3854083384117423,0.3861691024803333,0.4270762538218816,0.42744925273434825,0.4254068575770976,0.4288580704227141,0.4248032430322224,0.42886384534302574
raw,test,16,32,,second_order_response,5,0.03715397546030026,0.036993968407473675,0.04199513757442532,0.04145343795312044,0.04125010892481865,0.04263535143365575,0.041150737495648175,0.04348605206488357
raw,test,16,32,,sine,5,0.026567035208753302,0.02661026134577429,0.0340946412972913,0.034231652455701436,0.033879054353144956,0.03447559228551544,0.033310516116968614,0.03457639127512602
raw,test,16,64,,chirp,5,0.3802648518022018,0.37971043385218245,0.43729248002770993,0.4374306304321128,0.436222703654562,0.43762550070340395,0.4353352613779837,0.4398483039704869
raw,test,16,64,,first_order_response,5,0.039456278649757426,0.039664215328332836,0.043092420350535544,0.04376167507734609,0.04313477145869229,0.043911613537600265,0.04031165638019079,0.04434238529884828
raw,test,16,64,,piecewise_linear,5,0.020766566152064535,0.020187730199763925,0.02533633218453113,0.02460446834536981,0.02388870339532055,0.02667790536938518,0.023875382531275816,0.02763520128130431
raw,test,16,64,,ramp,5,0.03071721607912765,0.0309959274772356,0.035083500175073154,0.03496392534860251,0.03483972640651919,0.034981770622103,0.034633520403711794,0.035998558094429284
raw,test,16,64,,regime_change,5,0.5253646715091473,0.5254126144302169,0.5964536137378731,0.5965178546492417,0.5951350802379209,0.5979314473028673,0.5946234798899789,0.5980602066093563
raw,test,16,64,,second_order_response,5,0.04412732595635689,0.04383518105169592,0.047675721158101245,0.04741947874125012,0.04721790727237217,0.048168201400248044,0.04706492888116486,0.048508089495471064
raw,test,16,64,,sine,5,0.034031799461649845,0.03404756728646913,0.04488294825307022,0.045020140229030184,0.044140210121820705,0.04518176928489936,0.04325889284208021,0.046813728787520624
raw,test,16,128,,chirp,5,0.47028970633325196,0.4700818102890944,0.5331760214413848,0.5333305204254594,0.531809029301446,0.5340288029510194,0.5315530229480026,0.5351587315809965
raw,test,16,128,,first_order_response,5,0.04917256404147425,0.0492500712558241,0.05155488247147997,0.051839638820628316,0.051301562646617185,0.05238835370589339,0.049284130422581236,0.05296072676167974
raw,test,16,128,,piecewise_linear,5,0.02345478333065699,0.02293026846035067,0.02832163580266891,0.02749498020144483,0.027471602655263862,0.02929646968838615,0.02737358990067601,0.0299715365675737
raw,test,16,128,,ramp,5,0.03715744958585954,0.03752771181119389,0.041140114319393364,0.04133005563372002,0.041016196085332635,0.04141785884491079,0.04027074938705628,0.041665711645947116
raw,test,16,128,,regime_change,5,0.5213719259197559,0.5213973147359988,0.5921054760104427,0.5920882492516857,0.5908938523133502,0.5935219314456479,0.5901171303164384,0.5939062167250911
raw,test,16,128,,second_order_response,5,0.05805731244915446,0.05805863480110725,0.06065942544046625,0.060729636862195645,0.06053768413115122,0.06075007914670241,0.059991978435753275,0.06128774862652872
raw,test,16,128,,sine,5,0.09826132682469475,0.09870415699516163,0.10828390013101549,0.10848422425570405,0.10772330036586915,0.10866038976612936,0.10742377994690756,0.10912780632046735
raw,validation,1,32,,chirp,5,0.012391435158315783,0.012705008499876378,0.015454664006633029,0.015480806619988432,0.01499301598110121,0.015599379702146938,0.014498765915592151,0.016701351814336407
raw,validation,1,32,,first_order_response,5,0.011309622350593348,0.010882814963067347,0.014228535944174165,0.014449833818438488,0.0130547448824217,0.014697581669731705,0.012486843797248298,0.01645367555303063
raw,validation,1,32,,piecewise_linear,5,0.013125733358827385,0.012866127687044726,0.016274051581350164,0.0159316576652576,0.015352590104704314,0.017403987135635894,0.014274966682867119,0.018407056318285882
raw,validation,1,32,,ramp,5,0.011935839787463293,0.01207725502288014,0.014459527780526402,0.014435369592217166,0.014343961515371083,0.01445378595731303,0.014133294815137984,0.014931227022592749
raw,validation,1,32,,regime_change,5,0.017140361446214225,0.01810877943857939,0.021155457881664702,0.022436256375504733,0.02133652466814631,0.023170790540405575,0.015397503681922563,0.02343621414234431
raw,validation,1,32,,second_order_response,5,0.011681997168974398,0.011734537674745195,0.014607058019892188,0.014527763066262007,0.013879737181209984,0.01525282386319319,0.013741472864324481,0.015633493124471275
raw,validation,1,32,,sine,5,0.011853751234576498,0.011832516106035758,0.014720963928225228,0.014992750218799662,0.014507910992246069,0.015141937049081018,0.013743141365380669,0.015219080015618723
raw,validation,1,64,,chirp,5,0.016179830635968027,0.015899508744494792,0.019828485990482154,0.019619454230990874,0.019076494330192355,0.020755154691439293,0.018710094712366558,0.020981231987421693
raw,validation,1,64,,first_order_response,5,0.011238082365172495,0.010797650218949685,0.01406474797363962,0.014297068482196038,0.01274706379491478,0.014392996526896433,0.012299102654935477,0.016587508409255363
raw,validation,1,64,,piecewise_linear,5,0.012931392111966072,0.012538717944318623,0.016068658169141783,0.015721036088041724,0.015087106468292939,0.01712272390982129,0.014156466456950642,0.01825595792260233
raw,validation,1,64,,ramp,5,0.011765887212524334,0.011939505335420113,0.014269267400719774,0.014240780124938898,0.014142838247953128,0.014261339774312296,0.013940441072753294,0.014760937783641254
raw,validation,1,64,,regime_change,5,0.026228670994796487,0.027491868370433065,0.03149576329226953,0.033520720774743884,0.03013148028170603,0.03363803547493614,0.02627900608379854,0.03390957384616306
raw,validation,1,64,,second_order_response,5,0.01178380647439851,0.01196755166286574,0.014667893094110793,0.014912809282518131,0.01362039243730203,0.01533103050838798,0.013537578768602718,0.015937654473743106
raw,validation,1,64,,sine,5,0.011802781184544642,0.011757101851168392,0.014679464779092396,0.01496616690203425,0.014659596183969838,0.01500436108906539,0.013737492951382267,0.015029706769010236
raw,validation,1,128,,chirp,5,0.0239070671939483,0.02449120121664563,0.02855582734341617,0.028709077751818857,0.02851499127041404,0.029627428421876757,0.025376549748478115,0.030551089524493074
raw,validation,1,128,,first_order_response,5,0.01128891863157612,0.01089775785708601,0.014085700741475735,0.014104187923465213,0.012633233741083213,0.014510976005138818,0.012256558752415074,0.016923547285276355
raw,validation,1,128,,piecewise_linear,5,0.012791517293445392,0.01233533751806664,0.015914266140987964,0.015275073697927272,0.01492338505790691,0.01689629501096172,0.014208473828023893,0.018268103110120018
raw,validation,1,128,,ramp,5,0.011623898872255291,0.011759956770541632,0.01411928746251026,0.01403142816035575,0.01395504833186231,0.014147890020404683,0.0137960773424532,0.014665993457475372
raw,validation,1,128,,regime_change,5,0.03497989006250327,0.03556214448533944,0.04062413991975742,0.042111795707204795,0.03729085187812596,0.04219495228926518,0.03709964432776394,0.04442345539642721
raw,validation,1,128,,second_order_response,5,0.012311671522549228,0.012592887844370574,0.01520490910197475,0.015859720840968525,0.013841697302694187,0.015982861943487074,0.013502314898633993,0.016837950524089963
raw,validation,1,128,,sine,5,0.011681449364388197,0.011584019074781996,0.014641324268053073,0.014784861457918673,0.014619163887950584,0.014961363294364973,0.01339085046040914,0.015450382239621991
raw,validation,4,32,,chirp,5,0.03424248485000175,0.03411020673704572,0.03947127403576059,0.03942148978152117,0.039052235701283626,0.040053294352207364,0.03823671366946969,0.04059263667432109
raw,validation,4,32,,first_order_response,5,0.015390428260613065,0.015514771571766475,0.018598406767506508,0.018378205556493964,0.01825995452609877,0.019518553736708088,0.016680175935559125,0.020155144082672594
raw,validation,4,32,,piecewise_linear,5,0.013137671331061529,0.012288340898516359,0.016274326516574105,0.015567182964628655,0.014970019637681044,0.016424244868584903,0.013519909330709423,0.020890275781266496
raw,validation,4,32,,ramp,5,0.01323859357977134,0.013330287326889121,0.016209237391564883,0.01694619229925892,0.01571035047076018,0.01740233987397544,0.012464863874844929,0.018522440438984943
raw,validation,4,32,,regime_change,5,0.0672935022588588,0.06720547709273514,0.07566278270040379,0.07575292177819669,0.07564230301767091,0.07585199247150513,0.07510055247749459,0.07596614375715156
raw,validation,4,32,,second_order_response,5,0.014172490215115083,0.013843805944134622,0.017434003674529464,0.017346640112636754,0.016377064506552682,0.018259681277021666,0.015165768964569675,0.02002086351186654
raw,validation,4,32,,sine,5,0.014912657645887136,0.015266129177831055,0.01831147391905568,0.01929647471038222,0.017795077747970064,0.01949304413129246,0.015460339093589083,0.019512433912044585
raw,validation,4,64,,chirp,5,0.05923239985564386,0.059372655937258954,0.06736123824986319,0.06735053213614364,0.06701733368964247,0.067985303280968,0.06641986660898305,0.06803315553357875
raw,validation,4,64,,first_order_response,5,0.015734497795445054,0.015560613579782617,0.01884940946186276,0.018612502412110227,0.018483404727972167,0.019789695677899823,0.0171554742967118,0.020205970194619782
raw,validation,4,64,,piecewise_linear,5,0.013023335940568615,0.012224514695056988,0.016186905919460436,0.015512275744931012,0.014994757847687354,0.016263171504961815,0.01382020586460905,0.02034411863511295
raw,validation,4,64,,ramp,5,0.01253572319174418,0.012629719669934486,0.015382626282341064,0.016088653901836253,0.014940395052358718,0.01651315053755139,0.011836838020883004,0.01753409389907595
raw,validation,4,64,,regime_change,5,0.11131257955665515,0.11136565108959341,0.12601974005965513,0.12609200668149373,0.12594952917723098,0.1261278544546332,0.12570921203651206,0.12622009794840564
raw,validation,4,64,,second_order_response,5,0.01552387825915611,0.015423156701910253,0.01908404107189697,0.01906501120177866,0.01823346187637251,0.01981736001216909,0.01712111491109022,0.021183257358074376
raw,validation,4,64,,sine,5,0.01554810607039383,0.015812688176791267,0.01913545391043527,0.019758713035205554,0.01880741338923777,0.019971151804730903,0.01680294249314238,0.020337048829859736
raw,validation,4,128,,chirp,5,0.09408851538304892,0.09408049284866771,0.1069128631074803,0.1068776393307025,0.10645379181777075,0.10746581430660779,0.10603054804490651,0.10773652203741388
raw,validation,4,128,,first_order_response,5,0.016583584735027378,0.016251121899285355,0.01978327694003878,0.019512469543806914,0.019426833278415753,0.020666575629350512,0.01827808833685411,0.021032417911766604
raw,validation,4,128,,piecewise_linear,5,0.013054218255024997,0.012149737516934215,0.016399305595518502,0.015799274281502,0.015366036364324608,0.01644016608434562,0.01412951812440632,0.020261533123013965
raw,validation,4,128,,ramp,5,0.012160885288947798,0.01227288722316873,0.014813889411996264,0.01548366137065601,0.014386984720663002,0.015961514860021862,0.011354179921741068,0.016883106186899376
raw,validation,4,128,,regime_change,5,0.1392906862940744,0.13930892554599542,0.1579267439185597,0.15795730352439785,0.15791558490393423,0.15810307373736351,0.1574952181429199,0.1581625392841831
raw,validation,4,128,,second_order_response,5,0.020340999173387636,0.020361828899139522,0.024023869866317625,0.02399706025457588,0.023454724663576506,0.02463322529996378,0.022522662048430536,0.02551167706504143
raw,validation,4,128,,sine,5,0.018379657231626288,0.018203884851858868,0.02280268665708999,0.022975005168654448,0.022854723433197884,0.02302312676116278,0.02108183060842244,0.0240787473140124
raw,validation,16,32,,chirp,5,0.1884770151078978,0.18845523057882346,0.2105011256393142,0.2103978220444761,0.21000456272348056,0.21085294766666526,0.209825678010976,0.211424617750973
raw,validation,16,32,,first_order_response,5,0.03462502517990703,0.03460726352947388,0.03989812473614264,0.04068206903486846,0.03954873941756177,0.04071715962909369,0.03753485913682404,0.04100779646236523
raw,validation,16,32,,piecewise_linear,5,0.02930854573646216,0.028453681678796118,0.035177258196269115,0.03442222703811808,0.034381587115840155,0.0345907911381592,0.033703620169996514,0.03878806551923162
raw,validation,16,32,,ramp,5,0.01969263773782184,0.018685263897748338,0.024328434582370405,0.023880563874121095,0.02291048889198283,0.026071218129518597,0.021968516188559876,0.02681138582766963
raw,validation,16,32,,regime_change,5,0.37098163114386373,0.3709163126455615,0.4153074376060403,0.41572499124905893,0.4143455382120559,0.41632744715702164,0.41213925934138707,0.41799995207067764
raw,validation,16,32,,second_order_response,5,0.03888296147592673,0.03912199386790842,0.043863577058692094,0.04392911517293984,0.0436205610391336,0.04536562347044629,0.040855466020154024,0.04554711959078671
raw,validation,16,32,,sine,5,0.033324165224675795,0.033909181859625256,0.04051241999336676,0.040883755053138335,0.04059431241634203,0.04116816041939014,0.03808667061112778,0.041829201466835456
raw,validation,16,64,,chirp,5,0.2820359897756574,0.2820743414514798,0.32182044109390107,0.32150860739640036,0.32146632245433215,0.32207475242918054,0.3213223182955025,0.3227302048940899
raw,validation,16,64,,first_order_response,5,0.03849234866012845,0.03800995608397197,0.04229247265399279,0.04287883975875517,0.04164002402467056,0.04304957131846849,0.04033708624973618,0.04355684191833356
raw,validation,16,64,,piecewise_linear,5,0.030875261719247073,0.02995409314432994,0.036890856983609596,0.03641917220408092,0.03624045694300253,0.03656775999359858,0.036050938790586705,0.03917595698677924
raw,validation,16,64,,ramp,5,0.015804609426525056,0.015423756357339894,0.019629080221043687,0.01952234968478267,0.018616457002956534,0.02072541845761945,0.017264010918712314,0.02201716504114747
raw,validation,16,64,,regime_change,5,0.5228944718847857,0.5233753162592423,0.602262509452909,0.6028727166749672,0.6013999382851337,0.6031121907312813,0.5994738299609947,0.6044538716121677
raw,validation,16,64,,second_order_response,5,0.05286442591453757,0.053039880780064885,0.05604784884700685,0.056455290172768284,0.05557973371138493,0.05668534382556707,0.0546239976588452,0.05689487886646879
raw,validation,16,64,,sine,5,0.0414046148211825,0.04170419926524305,0.050473258967220394,0.049980493905781596,0.049969184474939414,0.051521241369351864,0.04936548099125566,0.05152989409477343
raw,validation,16,128,,chirp,5,0.3843682049850411,0.38445545598970865,0.43616352890989685,0.43598620669082044,0.4358555162709541,0.43619604032517195,0.4354677079634766,0.43731217329906097
raw,validation,16,128,,first_order_response,5,0.04737869459807438,0.04719137393452646,0.04997356512699676,0.05061249150579021,0.04926000860483659,0.050629154487652935,0.04833954823408151,0.05102662280262257
raw,validation,16,128,,piecewise_linear,5,0.03206996741172979,0.032101648154316355,0.041839973794234514,0.04145295280506527,0.041430482956222425,0.04168314194559633,0.04130139962847128,0.043331891635817264
raw,validation,16,128,,ramp,5,0.014411074780396545,0.01465236594496837,0.018197336946903137,0.018164971779608532,0.017336290048198127,0.018757549941686255,0.016054114462990193,0.020673758502032576
raw,validation,16,128,,regime_change,5,0.567973813833999,0.568685233176969,0.6464066579805123,0.6469922664679632,0.6461348119703919,0.6473376947904723,0.6439054793926222,0.6476630372811124
raw,validation,16,128,,second_order_response,5,0.0790419995282279,0.07898742081469223,0.08161687668364415,0.08161016347900898,0.08119794288171453,0.08203066506402225,0.08092464503475907,0.08232096695871588
raw,validation,16,128,,sine,5,0.07020762847518396,0.07073346235413949,0.07822859429084031,0.07847474178637862,0.07695807624397777,0.07866921694348149,0.07677139004947652,0.08026954643088714
vectorchain,test,1,32,0.01,chirp,5,0.024729761794608195,0.022959332382813714,0.030335745007963544,0.028477236957507437,0.02805969310919911,0.03128804154711597,0.026630057599644243,0.03722369582635095
vectorchain,test,1,32,0.01,first_order_response,5,0.010029585186580885,0.009596225268659282,0.012458514105513022,0.012287178151122577,0.01193060191377938,0.012726630269633716,0.011145762009835926,0.01420239818319351
vectorchain,test,1,32,0.01,piecewise_linear,5,0.009623453639727525,0.009116938293045208,0.011845261019847043,0.01092459003064366,0.0107521598950264,0.013438261185733375,0.010121988291839475,0.013989305695992313
vectorchain,test,1,32,0.01,ramp,5,0.00995546225486715,0.010314066997605776,0.012409769864590137,0.012428238664231414,0.011690441991629455,0.013245035761153979,0.011205421964091876,0.013479710941843963
vectorchain,test,1,32,0.01,regime_change,5,0.03178090801611089,0.03192139391858847,0.03777855639139697,0.03812157190730388,0.03639321017681383,0.03941853471011391,0.03489934937699564,0.040060115785757563
vectorchain,test,1,32,0.01,second_order_response,5,0.010098968452301172,0.009997046352950236,0.01266257950900146,0.012255368396705265,0.0112776729990894,0.013065594587759546,0.01116466574846788,0.015549595812985196
vectorchain,test,1,32,0.01,sine,5,0.011259156348971316,0.01118175768155941,0.014181542284320756,0.014428579296955357,0.013831754019000773,0.014543534017542565,0.012987226180463097,0.015116617907641995
vectorchain,test,1,32,0.03,chirp,5,0.023630093304218128,0.023141718166732914,0.02862607650940856,0.028217007108049346,0.02626511520434796,0.02843598412448064,0.02623228279740311,0.03397999331276174
vectorchain,test,1,32,0.03,first_order_response,5,0.011186693811538303,0.010498431682249823,0.01349960883820316,0.013250639422386027,0.012136420589988067,0.01475321992119332,0.011642349317658746,0.01571541493978963
vectorchain,test,1,32,0.03,piecewise_linear,5,0.011258510837780365,0.010584860063124594,0.013702349524020751,0.013024546339280886,0.012891485347115596,0.014812951926662992,0.011567265776585433,0.016215498230458848
vectorchain,test,1,32,0.03,ramp,5,0.010854804933385774,0.010844455352296646,0.01343950451591484,0.013513533759232893,0.013104620931484555,0.014277165343805584,0.011611113364867795,0.014691089180183378
vectorchain,test,1,32,0.03,regime_change,5,0.030429577682526056,0.031129631116114033,0.03559696611998913,0.035669397645364136,0.03374853130383744,0.03686401344286998,0.031044762344596293,0.04065812586327782
vectorchain,test,1,32,0.03,second_order_response,5,0.010922376198257224,0.0109044208173745,0.013805917840076584,0.01390954217574369,0.01274477362426923,0.014108158264830594,0.012427989028491444,0.015839126107047956
vectorchain,test,1,32,0.03,sine,5,0.012689969366609303,0.012813546493364466,0.015906221035338973,0.01625141834324793,0.015435938569288111,0.016322133952189403,0.015043379463257118,0.01647823484871229
vectorchain,test,1,32,0.1,chirp,5,0.016309383335544186,0.016378065597349646,0.021032112413153677,0.02013942132381846,0.018589098976482456,0.02361817461823904,0.017829006040095484,0.024984861107132925
vectorchain,test,1,32,0.1,first_order_response,5,0.01147504475035194,0.010757157356166717,0.01388199277649022,0.013982365604960587,0.012496795106936343,0.015073810648287387,0.011576518633048781,0.01628047388921801
vectorchain,test,1,32,0.1,piecewise_linear,5,0.01108541449014189,0.010958461336733566,0.01348440985979874,0.013537509753171641,0.01216332650168478,0.014675327137427417,0.01093878741375208,0.016107098492957793
vectorchain,test,1,32,0.1,ramp,5,0.011139829584081277,0.011382820530872658,0.01367562218387706,0.014010012521899743,0.013466485114102367,0.014156126944419084,0.011752745040931621,0.014992741298032481
vectorchain,test,1,32,0.1,regime_change,5,0.02038226211703261,0.0184039698280853,0.025547001261247832,0.022954406652294042,0.020407914795461578,0.03383063490362799,0.016137001019139393,0.034405048935716165
vectorchain,test,1,32,0.1,second_order_response,5,0.01108033062313556,0.010778537535565569,0.01397789573380345,0.013153013786310414,0.012954874421426222,0.014222532691268438,0.012693449557868221,0.016865608212143956
vectorchain,test,1,32,0.1,sine,5,0.01163952234260214,0.011340589683808138,0.014761745916583158,0.01478351714406017,0.014284469178172608,0.015411493717647017,0.013463568766865379,0.01586568077617061
vectorchain,test,1,64,0.01,chirp,5,0.02845399032377066,0.027168758051190362,0.034704810763338506,0.033263353912242936,0.03323597056235046,0.03581264667188118,0.032455721684181045,0.038756360986036874
vectorchain,test,1,64,0.01,first_order_response,5,0.010469564599668756,0.009951066666555927,0.013066862555363138,0.01303196505107552,0.011861625964295497,0.013307935112906143,0.01185218833785612,0.015280598310682413
vectorchain,test,1,64,0.01,piecewise_linear,5,0.010046537829767214,0.009439175159656902,0.012437806078757873,0.011594956565165633,0.011323837802186884,0.01391772980873251,0.011196303782514837,0.014156202435189502
vectorchain,test,1,64,0.01,ramp,5,0.010334592360152278,0.010608539114674125,0.012856296349429364,0.012808395079664872,0.012389763678419527,0.013457663027282437,0.01150240763767446,0.014123252324105525
vectorchain,test,1,64,0.01,regime_change,5,0.03564351252596387,0.036382115287806875,0.043373391254425867,0.043852743928314536,0.04356515313126386,0.045110223983919326,0.03843107609181436,0.04590775913681722
vectorchain,test,1,64,0.01,second_order_response,5,0.010639573450807894,0.010326761662855368,0.01349059008030265,0.012774526361357992,0.012355768463673618,0.014021185385170186,0.01209025081043271,0.016211219380878748
vectorchain,test,1,64,0.01,sine,5,0.012316482459311138,0.012279857350206277,0.015374891349735343,0.015246154006357137,0.014895374039365028,0.015756909063489047,0.014612162346895934,0.01636385729256957
vectorchain,test,1,64,0.03,chirp,5,0.024834991250853845,0.023573474116958395,0.03034266753648804,0.028713525986331975,0.027897756483376765,0.031020829343417343,0.027574972160307746,0.03650625370900636
vectorchain,test,1,64,0.03,first_order_response,5,0.011349589088566819,0.01079353516514902,0.013817081690742698,0.013978864929181338,0.012261506127427293,0.015205593141193763,0.011543322962542586,0.0160961212933685
vectorchain,test,1,64,0.03,piecewise_linear,5,0.011545223246648759,0.01138899980834119,0.014057661359641737,0.013609269397040364,0.013242091347800241,0.015553304275962132,0.011402141733982865,0.016481500043423095
vectorchain,test,1,64,0.03,ramp,5,0.011184472558302471,0.011222857580084991,0.013852275126336216,0.013617152572804124,0.01354469414103204,0.014358626907514247,0.012361754007793527,0.015379148002537146
vectorchain,test,1,64,0.03,regime_change,5,0.030296105577172605,0.029897979007324625,0.03607645667526597,0.035456757160097836,0.033512590416291003,0.038667512177391374,0.029993081917276503,0.04275234170527312
vectorchain,test,1,64,0.03,second_order_response,5,0.011293007800422871,0.011226718784010988,0.014287382622168105,0.014153513631455283,0.01414949793947019,0.014552404893027249,0.012725948354867598,0.015855548292020204
vectorchain,test,1,64,0.03,sine,5,0.013270678309177358,0.013336369712183771,0.01662621047005613,0.016818477299016494,0.01610948189832443,0.01700949561376372,0.015551897072477986,0.01764170046669802
vectorchain,test,1,64,0.1,chirp,5,0.015065516965933784,0.014316980461996913,0.01876254322205372,0.01784064000573543,0.0177660772282234,0.020785590922965547,0.014915459285442792,0.022504948667901432
vectorchain,test,1,64,0.1,first_order_response,5,0.01140474525734677,0.010685806237899347,0.013799603107951298,0.013955364620538707,0.012489897943247015,0.014847212465881247,0.011515620676420984,0.01618991983366852
vectorchain,test,1,64,0.1,piecewise_linear,5,0.01105227842194326,0.010968992194354212,0.013434336703865573,0.01351281681550066,0.01199274442098796,0.014615593445910112,0.011053341460519787,0.01599718737640935
vectorchain,test,1,64,0.1,ramp,5,0.011094878348405595,0.011267610577732793,0.013600485050874005,0.013852175864002968,0.01337172429362309,0.01418281510508408,0.011685914256250346,0.014909795735409546
vectorchain,test,1,64,0.1,regime_change,5,0.015436655414907768,0.015303721801814609,0.0196501444958891,0.019788128945486528,0.019006701135149195,0.020194780058384425,0.015002027234613592,0.02425908510581177
vectorchain,test,1,64,0.1,second_order_response,5,0.011018691716613047,0.010788379963474135,0.013903015283610449,0.01325475916204511,0.01266895631054823,0.014234714294733825,0.012588894900655618,0.016767751750069455
vectorchain,test,1,64,0.1,sine,5,0.011929661982880872,0.011907990230332637,0.01503795245961712,0.014637399940734139,0.01448729214831071,0.015380115820218497,0.01447448530593316,0.016210469082889103
vectorchain,test,1,128,0.01,chirp,5,0.02731708901428919,0.027239463021061075,0.03296069414839555,0.03412701295501711,0.028571328186827456,0.03430866600409649,0.02724912153335515,0.04054734206268154
vectorchain,test,1,128,0.01,first_order_response,5,0.011430584801884313,0.011605358723312115,0.01434525283489586,0.014090114518140361,0.01328901783755889,0.014941872487326589,0.013198433724910922,0.016206825606542536
vectorchain,test,1,128,0.01,piecewise_linear,5,0.01079420666627179,0.01085886289636547,0.013262457570749295,0.01306318633130918,0.012487007817022555,0.014438036621586667,0.011726023554474878,0.014598033529353197
vectorchain,test,1,128,0.01,ramp,5,0.010905073464193721,0.010713367379977563,0.013378066437698649,0.01310540941634581,0.013031247689403815,0.014198537695872478,0.01232035683915179,0.014234780547719348
vectorchain,test,1,128,0.01,regime_change,5,0.032336049380002736,0.03180736683057699,0.03865169064884082,0.0382781177642248,0.03563699779134104,0.04056898398198106,0.033916854816447566,0.04485749889020962
vectorchain,test,1,128,0.01,second_order_response,5,0.012186253174110595,0.01122599986810433,0.014865302406623338,0.013771367992741358,0.013570056845041773,0.01511321843169333,0.012925255015613578,0.01894661374802666
vectorchain,test,1,128,0.01,sine,5,0.013686597154333697,0.013714840236387449,0.017056379997833045,0.016420637102611737,0.01616153846070377,0.01800639988060653,0.015921353206772338,0.018771971338470844
vectorchain,test,1,128,0.03,chirp,5,0.026244515359733107,0.02522914774952949,0.030744870514797646,0.03040742098634654,0.028253774110196122,0.03257670088749411,0.022666759269383406,0.039819697320568045
vectorchain,test,1,128,0.03,first_order_response,5,0.011628601352076554,0.010870501716745822,0.014259505468220468,0.014213915633775541,0.012715735853776524,0.015954088033870665,0.01114530887648963,0.01726847894318998
